"","source","target","mor"
"55402","FOSL2_JUN","CYGB",1
"55403","FOSB_JUNB","CYGB",1
"55404","FOSL1_JUND","CYGB",1
"55405","FOSL2_JUND","CYGB",1
"55406","FOSB_JUN","CYGB",1
"55407","JUNB_JUND","CYGB",1
"55408","FOS_JUNB","CYGB",1
"55409","FOS_JUN","CYGB",1
"55410","FOSB_JUND","CYGB",1
"55411","RELB","KDM1A",1
"55412","NFKB1_RELA","KDM1A",1
"55413","REL_RELB","KDM1A",1
"55414","RELA_RELB","KDM1A",1
"55415","NFKB1_RELB","KDM1A",1
"55416","NFKB1_NFKB2","KDM1A",1
"55417","REL","KDM1A",1
"55418","NFKB1_REL","KDM1A",1
"55419","NFKB2","KDM1A",1
"55420","NFKB2_RELA","KDM1A",1
"55421","NFKB2_RELB","KDM1A",1
"55422","NFKB2_REL","KDM1A",1
"55423","NFKB1","KDM1A",1
"55424","REL_RELA","KDM1A",1
"55425","JUN_JUND","FOSB",1
"55426","FOS_JUND","FOSB",1
"55427","JUNB","FOSB",1
"55428","JUN_JUNB","FOSB",1
"55429","FOSL1_JUN","FOSB",1
"55430","FOSL1_JUNB","FOSB",1
"55431","JUND","FOSB",1
"55432","JUN","FOSB",1
"55433","FOSL2_JUNB","FOSB",1
"55434","FOSL2_JUN","FOSB",1
"55435","FOSB_JUNB","FOSB",1
"55436","FOSL1_JUND","FOSB",1
"55437","FOSL2_JUND","FOSB",1
"55438","FOSB_JUN","FOSB",1
"55439","JUNB_JUND","FOSB",1
"55440","FOS_JUNB","FOSB",1
"55441","FOS_JUN","FOSB",1
"55442","FOSB_JUND","FOSB",1
"55443","RELB","SUMO4",1
"55444","NFKB1_RELA","SUMO4",1
"55445","REL_RELB","SUMO4",1
"55446","RELA_RELB","SUMO4",1
"55447","NFKB1_RELB","SUMO4",1
"55448","NFKB1_NFKB2","SUMO4",1
"55449","REL","SUMO4",1
"55450","NFKB1_REL","SUMO4",1
"55451","NFKB2","SUMO4",1
"55452","NFKB2_RELA","SUMO4",1
"55453","NFKB2_RELB","SUMO4",1
"55454","NFKB2_REL","SUMO4",1
"55455","RELA","SUMO4",1
"55456","NFKB1","SUMO4",1
"55457","REL_RELA","SUMO4",1
"55458","JUN_JUND","AKR1B10",1
"55459","FOS_JUND","AKR1B10",1
"55460","JUNB","AKR1B10",1
"55461","JUN_JUNB","AKR1B10",1
"55462","FOSL1_JUN","AKR1B10",1
"55463","FOSL1_JUNB","AKR1B10",1
"55464","JUND","AKR1B10",1
"55465","FOSL2_JUNB","AKR1B10",1
"55466","FOSL2_JUN","AKR1B10",1
"55467","FOSB_JUNB","AKR1B10",1
"55468","FOSL1_JUND","AKR1B10",1
"55469","FOSL2_JUND","AKR1B10",1
"55470","FOSB_JUN","AKR1B10",1
"55471","JUNB_JUND","AKR1B10",1
"55472","FOS_JUNB","AKR1B10",1
"55473","FOS_JUN","AKR1B10",1
"55474","FOSB_JUND","AKR1B10",1
"55475","RELB","SOX9",1
"55476","NFKB1_RELA","SOX9",1
"55477","REL_RELB","SOX9",1
"55478","RELA_RELB","SOX9",1
"55479","NFKB1_RELB","SOX9",1
"55480","NFKB1_NFKB2","SOX9",1
"55481","REL","SOX9",1
"55482","NFKB1_REL","SOX9",1
"55483","NFKB2","SOX9",1
"55484","NFKB2_RELA","SOX9",1
"55485","NFKB2_RELB","SOX9",1
"55486","NFKB2_REL","SOX9",1
"55487","NFKB1","SOX9",1
"55488","REL_RELA","SOX9",1
"55489","JUN_JUND","VCAN",1
"55490","FOS_JUND","VCAN",1
"55491","JUNB","VCAN",1
"55492","JUN_JUNB","VCAN",1
"55493","FOSL1_JUN","VCAN",1
"55494","FOSL1_JUNB","VCAN",1
"55495","JUND","VCAN",1
"55496","FOSL2_JUNB","VCAN",1
"55497","FOSL2_JUN","VCAN",1
"55498","FOSB_JUNB","VCAN",1
"55499","FOSL1_JUND","VCAN",1
"55500","FOSL2_JUND","VCAN",1
"55501","FOSB_JUN","VCAN",1
"55502","JUNB_JUND","VCAN",1
"55503","FOS_JUNB","VCAN",1
"55504","FOS_JUN","VCAN",1
"55505","FOSB_JUND","VCAN",1
"55506","RELB","COMT",-1
"55507","NFKB1_RELA","COMT",-1
"55508","REL_RELB","COMT",-1
"55509","RELA_RELB","COMT",-1
"55510","NFKB1_RELB","COMT",-1
"55511","NFKB1_NFKB2","COMT",-1
"55512","REL","COMT",-1
"55513","NFKB1_REL","COMT",-1
"55514","NFKB2","COMT",-1
"55515","NFKB2_RELA","COMT",-1
"55516","NFKB2_RELB","COMT",-1
"55517","NFKB2_REL","COMT",-1
"55518","NFKB1","COMT",-1
"55519","REL_RELA","COMT",-1
"55520","JUN_JUND","OLR1",1
"55521","FOS_JUND","OLR1",1
"55522","JUNB","OLR1",1
"55523","JUN_JUNB","OLR1",1
"55524","FOSL1_JUN","OLR1",1
"55525","FOSL1_JUNB","OLR1",1
"55526","JUND","OLR1",1
"55527","FOSL2_JUNB","OLR1",1
"55528","FOSL2_JUN","OLR1",1
"55529","FOSB_JUNB","OLR1",1
"55530","FOSL1_JUND","OLR1",1
"55531","FOSL2_JUND","OLR1",1
"55532","FOSB_JUN","OLR1",1
"55533","JUNB_JUND","OLR1",1
"55534","FOS_JUNB","OLR1",1
"55535","FOS_JUN","OLR1",1
"55536","FOSB_JUND","OLR1",1
"55537","RELB","OPTN",1
"55538","NFKB1_RELA","OPTN",1
"55539","REL_RELB","OPTN",1
"55540","RELA_RELB","OPTN",1
"55541","NFKB1_RELB","OPTN",1
"55542","NFKB1_NFKB2","OPTN",1
"55543","REL","OPTN",1
"55544","NFKB1_REL","OPTN",1
"55545","NFKB2","OPTN",1
"55546","NFKB2_RELA","OPTN",1
"55547","NFKB2_RELB","OPTN",1
"55548","NFKB2_REL","OPTN",1
"55549","REL_RELA","OPTN",1
"55550","RELB","MAP2K2",1
"55551","NFKB1_RELA","MAP2K2",1
"55552","REL_RELB","MAP2K2",1
"55553","RELA_RELB","MAP2K2",1
"55554","NFKB1_RELB","MAP2K2",1
"55555","NFKB1_NFKB2","MAP2K2",1
"55556","REL","MAP2K2",1
"55557","NFKB1_REL","MAP2K2",1
"55558","NFKB2","MAP2K2",1
"55559","NFKB2_RELA","MAP2K2",1
"55560","NFKB2_RELB","MAP2K2",1
"55561","NFKB2_REL","MAP2K2",1
"55562","RELA","MAP2K2",1
"55563","NFKB1","MAP2K2",1
"55564","REL_RELA","MAP2K2",1
"55565","JUN_JUND","RAC2",1
"55566","FOS_JUND","RAC2",1
"55567","JUNB","RAC2",1
"55568","JUN_JUNB","RAC2",1
"55569","FOSL1_JUN","RAC2",1
"55570","FOSL1_JUNB","RAC2",1
"55571","JUND","RAC2",1
"55572","FOSL2_JUNB","RAC2",1
"55573","FOSL2_JUN","RAC2",1
"55574","FOSB_JUNB","RAC2",1
"55575","FOSL1_JUND","RAC2",1
"55576","FOSL2_JUND","RAC2",1
"55577","FOSB_JUN","RAC2",1
"55578","JUNB_JUND","RAC2",1
"55579","FOS_JUNB","RAC2",1
"55580","FOS_JUN","RAC2",1
"55581","FOSB_JUND","RAC2",1
"55582","RELB","CD200",1
"55583","NFKB1_RELA","CD200",1
"55584","REL_RELB","CD200",1
"55585","RELA_RELB","CD200",1
"55586","NFKB1_RELB","CD200",1
"55587","NFKB1_NFKB2","CD200",1
"55588","REL","CD200",1
"55589","NFKB1_REL","CD200",1
"55590","NFKB2","CD200",1
"55591","NFKB2_RELA","CD200",1
"55592","NFKB2_RELB","CD200",1
"55593","NFKB2_REL","CD200",1
"55594","RELA","CD200",1
"55595","NFKB1","CD200",1
"55596","REL_RELA","CD200",1
"55597","RELB","COQ7",1
"55598","NFKB1_RELA","COQ7",1
"55599","REL_RELB","COQ7",1
"55600","RELA_RELB","COQ7",1
"55601","NFKB1_RELB","COQ7",1
"55602","NFKB1_NFKB2","COQ7",1
"55603","REL","COQ7",1
"55604","NFKB1_REL","COQ7",1
"55605","NFKB2","COQ7",1
"55606","NFKB2_RELA","COQ7",1
"55607","NFKB2_RELB","COQ7",1
"55608","NFKB2_REL","COQ7",1
"55609","RELA","COQ7",1
"55610","NFKB1","COQ7",1
"55611","REL_RELA","COQ7",1
"55612","RELB","ING2",1
"55613","NFKB1_RELA","ING2",1
"55614","REL_RELB","ING2",1
"55615","RELA_RELB","ING2",1
"55616","NFKB1_RELB","ING2",1
"55617","NFKB1_NFKB2","ING2",1
"55618","REL","ING2",1
"55619","NFKB1_REL","ING2",1
"55620","NFKB2","ING2",1
"55621","NFKB2_RELA","ING2",1
"55622","NFKB2_RELB","ING2",1
"55623","NFKB2_REL","ING2",1
"55624","RELA","ING2",1
"55625","NFKB1","ING2",1
"55626","REL_RELA","ING2",1
"55627","RELB","PIN1",-1
"55628","NFKB1_RELA","PIN1",-1
"55629","REL_RELB","PIN1",-1
"55630","RELA_RELB","PIN1",-1
"55631","NFKB1_RELB","PIN1",-1
"55632","NFKB1_NFKB2","PIN1",-1
"55633","REL","PIN1",-1
"55634","NFKB1_REL","PIN1",-1
"55635","NFKB2","PIN1",-1
"55636","NFKB2_RELA","PIN1",-1
"55637","NFKB2_RELB","PIN1",-1
"55638","NFKB2_REL","PIN1",-1
"55639","NFKB1","PIN1",-1
"55640","REL_RELA","PIN1",-1
"55641","RELB","FNDC3B",1
"55642","NFKB1_RELA","FNDC3B",1
"55643","REL_RELB","FNDC3B",1
"55644","RELA_RELB","FNDC3B",1
"55645","NFKB1_RELB","FNDC3B",1
"55646","NFKB1_NFKB2","FNDC3B",1
"55647","REL","FNDC3B",1
"55648","NFKB1_REL","FNDC3B",1
"55649","NFKB2","FNDC3B",1
"55650","NFKB2_RELA","FNDC3B",1
"55651","NFKB2_RELB","FNDC3B",1
"55652","NFKB2_REL","FNDC3B",1
"55653","RELA","FNDC3B",1
"55654","NFKB1","FNDC3B",1
"55655","REL_RELA","FNDC3B",1
"55656","JUN_JUND","RETN",1
"55657","FOS_JUND","RETN",1
"55658","JUNB","RETN",1
"55659","JUN_JUNB","RETN",1
"55660","FOSL1_JUN","RETN",1
"55661","FOSL1_JUNB","RETN",1
"55662","JUND","RETN",1
"55663","JUN","RETN",1
"55664","FOSL2_JUNB","RETN",1
"55665","FOSL2_JUN","RETN",1
"55666","FOSB_JUNB","RETN",1
"55667","FOSL1_JUND","RETN",1
"55668","FOSL2_JUND","RETN",1
"55669","FOSB_JUN","RETN",1
"55670","JUNB_JUND","RETN",1
"55671","FOS_JUNB","RETN",1
"55672","FOS_JUN","RETN",1
"55673","FOSB_JUND","RETN",1
"55674","RELB","PLD1",1
"55675","NFKB1_RELA","PLD1",1
"55676","REL_RELB","PLD1",1
"55677","RELA_RELB","PLD1",1
"55678","NFKB1_RELB","PLD1",1
"55679","NFKB1_NFKB2","PLD1",1
"55680","REL","PLD1",1
"55681","NFKB1_REL","PLD1",1
"55682","NFKB2","PLD1",1
"55683","NFKB2_RELA","PLD1",1
"55684","NFKB2_RELB","PLD1",1
"55685","NFKB2_REL","PLD1",1
"55686","RELA","PLD1",1
"55687","NFKB1","PLD1",1
"55688","REL_RELA","PLD1",1
"55689","JUN_JUND","UGT2B15",1
"55690","FOS_JUND","UGT2B15",1
"55691","JUNB","UGT2B15",1
"55692","JUN_JUNB","UGT2B15",1
"55693","FOSL1_JUN","UGT2B15",1
"55694","FOSL1_JUNB","UGT2B15",1
"55695","JUND","UGT2B15",1
"55696","FOSL2_JUNB","UGT2B15",1
"55697","FOSL2_JUN","UGT2B15",1
"55698","FOSB_JUNB","UGT2B15",1
"55699","FOSL1_JUND","UGT2B15",1
"55700","FOSL2_JUND","UGT2B15",1
"55701","FOSB_JUN","UGT2B15",1
"55702","JUNB_JUND","UGT2B15",1
"55703","FOS_JUNB","UGT2B15",1
"55704","FOS_JUN","UGT2B15",1
"55705","FOSB_JUND","UGT2B15",1
"55706","RELB","ECRG4",1
"55707","NFKB1_RELA","ECRG4",1
"55708","REL_RELB","ECRG4",1
"55709","RELA_RELB","ECRG4",1
"55710","NFKB1_RELB","ECRG4",1
"55711","NFKB1_NFKB2","ECRG4",1
"55712","REL","ECRG4",1
"55713","NFKB1_REL","ECRG4",1
"55714","NFKB2","ECRG4",1
"55715","NFKB2_RELA","ECRG4",1
"55716","NFKB2_RELB","ECRG4",1
"55717","NFKB2_REL","ECRG4",1
"55718","RELA","ECRG4",1
"55719","NFKB1","ECRG4",1
"55720","REL_RELA","ECRG4",1
"55721","RELB","PEBP1",1
"55722","NFKB1_RELA","PEBP1",1
"55723","REL_RELB","PEBP1",1
"55724","RELA_RELB","PEBP1",1
"55725","NFKB1_RELB","PEBP1",1
"55726","NFKB1_NFKB2","PEBP1",1
"55727","REL","PEBP1",1
"55728","NFKB1_REL","PEBP1",1
"55729","NFKB2","PEBP1",1
"55730","NFKB2_RELA","PEBP1",1
"55731","NFKB2_RELB","PEBP1",1
"55732","NFKB2_REL","PEBP1",1
"55733","RELA","PEBP1",1
"55734","NFKB1","PEBP1",1
"55735","REL_RELA","PEBP1",1
"55736","RELB","CFH",1
"55737","NFKB1_RELA","CFH",1
"55738","REL_RELB","CFH",1
"55739","RELA_RELB","CFH",1
"55740","NFKB1_RELB","CFH",1
"55741","NFKB1_NFKB2","CFH",1
"55742","REL","CFH",1
"55743","NFKB1_REL","CFH",1
"55744","NFKB2","CFH",1
"55745","NFKB2_RELA","CFH",1
"55746","NFKB2_RELB","CFH",1
"55747","NFKB2_REL","CFH",1
"55748","RELA","CFH",1
"55749","NFKB1","CFH",1
"55750","REL_RELA","CFH",1
"55751","NFKB1_RELA","IFNL1",1
"55752","REL_RELB","IFNL1",1
"55753","RELA_RELB","IFNL1",1
"55754","NFKB1_RELB","IFNL1",1
"55755","NFKB1_NFKB2","IFNL1",1
"55756","NFKB1_REL","IFNL1",1
"55757","NFKB2_RELA","IFNL1",1
"55758","NFKB2_RELB","IFNL1",1
"55759","NFKB2_REL","IFNL1",1
"55760","REL_RELA","IFNL1",1
"55761","RELB","MAVS",1
"55762","NFKB1_RELA","MAVS",1
"55763","REL_RELB","MAVS",1
"55764","RELA_RELB","MAVS",1
"55765","NFKB1_RELB","MAVS",1
"55766","NFKB1_NFKB2","MAVS",1
"55767","REL","MAVS",1
"55768","NFKB1_REL","MAVS",1
"55769","NFKB2","MAVS",1
"55770","NFKB2_RELA","MAVS",1
"55771","NFKB2_RELB","MAVS",1
"55772","NFKB2_REL","MAVS",1
"55773","RELA","MAVS",1
"55774","NFKB1","MAVS",1
"55775","REL_RELA","MAVS",1
"55776","JUN_JUND","CDH2",-1
"55777","FOS_JUND","CDH2",-1
"55778","JUNB","CDH2",-1
"55779","JUN_JUNB","CDH2",-1
"55780","FOSL1_JUN","CDH2",-1
"55781","FOSL1_JUNB","CDH2",-1
"55782","JUND","CDH2",-1
"55783","FOSL2_JUNB","CDH2",-1
"55784","FOSL2_JUN","CDH2",-1
"55785","FOSB_JUNB","CDH2",-1
"55786","FOSL1_JUND","CDH2",-1
"55787","FOSL2_JUND","CDH2",-1
"55788","FOSB_JUN","CDH2",-1
"55789","JUNB_JUND","CDH2",-1
"55790","FOS_JUNB","CDH2",-1
"55791","FOS_JUN","CDH2",-1
"55792","FOSB_JUND","CDH2",-1
"55793","JUN_JUND","CDH17",1
"55794","FOS_JUND","CDH17",1
"55795","JUNB","CDH17",1
"55796","JUN_JUNB","CDH17",1
"55797","FOSL1_JUN","CDH17",1
"55798","FOSL1_JUNB","CDH17",1
"55799","JUND","CDH17",1
"55800","FOSL2_JUNB","CDH17",1
"55801","FOSL2_JUN","CDH17",1
"55802","FOSB_JUNB","CDH17",1
"55803","FOSL1_JUND","CDH17",1
"55804","FOSL2_JUND","CDH17",1
"55805","FOSB_JUN","CDH17",1
"55806","JUNB_JUND","CDH17",1
"55807","FOS_JUNB","CDH17",1
"55808","FOS_JUN","CDH17",1
"55809","FOSB_JUND","CDH17",1
"55810","JUN_JUND","LOX",1
"55811","FOS_JUND","LOX",1
"55812","JUNB","LOX",1
"55813","JUN_JUNB","LOX",1
"55814","FOSL1_JUN","LOX",1
"55815","FOSL1_JUNB","LOX",1
"55816","JUND","LOX",1
"55817","JUN","LOX",1
"55818","FOSL2_JUNB","LOX",1
"55819","FOSL2_JUN","LOX",1
"55820","FOSB_JUNB","LOX",1
"55821","FOSL1_JUND","LOX",1
"55822","FOSL2_JUND","LOX",1
"55823","FOSB_JUN","LOX",1
"55824","JUNB_JUND","LOX",1
"55825","FOS_JUNB","LOX",1
"55826","FOS_JUN","LOX",1
"55827","FOSB_JUND","LOX",1
"55828","RELB","LOX",1
"55829","NFKB1_RELA","LOX",1
"55830","REL_RELB","LOX",1
"55831","RELA_RELB","LOX",1
"55832","NFKB1_RELB","LOX",1
"55833","NFKB1_NFKB2","LOX",1
"55834","REL","LOX",1
"55835","NFKB1_REL","LOX",1
"55836","NFKB2","LOX",1
"55837","NFKB2_RELA","LOX",1
"55838","NFKB2_RELB","LOX",1
"55839","NFKB2_REL","LOX",1
"55840","RELA","LOX",1
"55841","NFKB1","LOX",1
"55842","REL_RELA","LOX",1
"55843","JUN_JUND","DUSP1",1
"55844","FOS_JUND","DUSP1",1
"55845","JUNB","DUSP1",1
"55846","JUN_JUNB","DUSP1",1
"55847","FOSL1_JUN","DUSP1",1
"55848","FOSL1_JUNB","DUSP1",1
"55849","JUND","DUSP1",1
"55850","FOSL2_JUNB","DUSP1",1
"55851","FOSL2_JUN","DUSP1",1
"55852","FOSB_JUNB","DUSP1",1
"55853","FOSL1_JUND","DUSP1",1
"55854","FOSL2_JUND","DUSP1",1
"55855","FOSB_JUN","DUSP1",1
"55856","JUNB_JUND","DUSP1",1
"55857","FOS_JUNB","DUSP1",1
"55858","FOS_JUN","DUSP1",1
"55859","FOSB_JUND","DUSP1",1
"55860","JUN_JUND","IL23A",1
"55861","FOS_JUND","IL23A",1
"55862","JUNB","IL23A",1
"55863","JUN_JUNB","IL23A",1
"55864","FOSL1_JUN","IL23A",1
"55865","FOSL1_JUNB","IL23A",1
"55866","JUND","IL23A",1
"55867","FOSL2_JUNB","IL23A",1
"55868","FOSL2_JUN","IL23A",1
"55869","FOSB_JUNB","IL23A",1
"55870","FOSL1_JUND","IL23A",1
"55871","FOSL2_JUND","IL23A",1
"55872","FOSB_JUN","IL23A",1
"55873","JUNB_JUND","IL23A",1
"55874","FOS_JUNB","IL23A",1
"55875","FOS_JUN","IL23A",1
"55876","FOSB_JUND","IL23A",1
"55877","RELB","PAK1",1
"55878","NFKB1_RELA","PAK1",1
"55879","REL_RELB","PAK1",1
"55880","RELA_RELB","PAK1",1
"55881","NFKB1_RELB","PAK1",1
"55882","NFKB1_NFKB2","PAK1",1
"55883","REL","PAK1",1
"55884","NFKB1_REL","PAK1",1
"55885","NFKB2","PAK1",1
"55886","NFKB2_RELA","PAK1",1
"55887","NFKB2_RELB","PAK1",1
"55888","NFKB2_REL","PAK1",1
"55889","RELA","PAK1",1
"55890","NFKB1","PAK1",1
"55891","REL_RELA","PAK1",1
"55892","JUN_JUND","ADM",1
"55893","FOS_JUND","ADM",1
"55894","JUNB","ADM",1
"55895","JUN_JUNB","ADM",1
"55896","FOSL1_JUN","ADM",1
"55897","FOSL1_JUNB","ADM",1
"55898","JUND","ADM",1
"55899","JUN","ADM",1
"55900","FOSL2_JUNB","ADM",1
"55901","FOSL2_JUN","ADM",1
"55902","FOSB_JUNB","ADM",1
"55903","FOSL1_JUND","ADM",1
"55904","FOSL2_JUND","ADM",1
"55905","FOSB_JUN","ADM",1
"55906","JUNB_JUND","ADM",1
"55907","FOS_JUNB","ADM",1
"55908","FOS_JUN","ADM",1
"55909","FOSB_JUND","ADM",1
"55910","JUN_JUND","IL21",1
"55911","FOS_JUND","IL21",1
"55912","JUNB","IL21",1
"55913","JUN_JUNB","IL21",1
"55914","FOSL1_JUN","IL21",1
"55915","FOSL1_JUNB","IL21",1
"55916","FOSL2_JUNB","IL21",1
"55917","FOSL2_JUN","IL21",1
"55918","FOSB_JUNB","IL21",1
"55919","FOSL1_JUND","IL21",1
"55920","FOSL2_JUND","IL21",1
"55921","FOSB_JUN","IL21",1
"55922","JUNB_JUND","IL21",1
"55923","FOS_JUNB","IL21",1
"55924","FOS_JUN","IL21",1
"55925","FOSB_JUND","IL21",1
"55926","JUN_JUND","IL21R",1
"55927","FOS_JUND","IL21R",1
"55928","JUNB","IL21R",1
"55929","JUN_JUNB","IL21R",1
"55930","FOSL1_JUN","IL21R",1
"55931","FOSL1_JUNB","IL21R",1
"55932","JUND","IL21R",1
"55933","FOSL2_JUNB","IL21R",1
"55934","FOSL2_JUN","IL21R",1
"55935","FOSB_JUNB","IL21R",1
"55936","FOSL1_JUND","IL21R",1
"55937","FOSL2_JUND","IL21R",1
"55938","FOSB_JUN","IL21R",1
"55939","JUNB_JUND","IL21R",1
"55940","FOS_JUNB","IL21R",1
"55941","FOS_JUN","IL21R",1
"55942","FOSB_JUND","IL21R",1
"55943","NFKB1_RELA","IL21",1
"55944","REL_RELB","IL21",1
"55945","RELA_RELB","IL21",1
"55946","NFKB1_RELB","IL21",1
"55947","NFKB1_NFKB2","IL21",1
"55948","NFKB1_REL","IL21",1
"55949","NFKB2_RELA","IL21",1
"55950","NFKB2_RELB","IL21",1
"55951","NFKB2_REL","IL21",1
"55952","RELA","IL21",1
"55953","REL_RELA","IL21",1
"55954","RELB","TREM2",1
"55955","NFKB1_RELA","TREM2",1
"55956","REL_RELB","TREM2",1
"55957","RELA_RELB","TREM2",1
"55958","NFKB1_RELB","TREM2",1
"55959","NFKB1_NFKB2","TREM2",1
"55960","REL","TREM2",1
"55961","NFKB1_REL","TREM2",1
"55962","NFKB2","TREM2",1
"55963","NFKB2_RELA","TREM2",1
"55964","NFKB2_RELB","TREM2",1
"55965","NFKB2_REL","TREM2",1
"55966","RELA","TREM2",1
"55967","NFKB1","TREM2",1
"55968","REL_RELA","TREM2",1
"55969","JUN_JUND","BBC3",1
"55970","FOS_JUND","BBC3",1
"55971","JUNB","BBC3",1
"55972","JUN_JUNB","BBC3",1
"55973","FOSL1_JUN","BBC3",1
"55974","FOSL1_JUNB","BBC3",1
"55975","JUND","BBC3",1
"55976","FOSL2_JUNB","BBC3",1
"55977","FOSL2_JUN","BBC3",1
"55978","FOSB_JUNB","BBC3",1
"55979","FOSL1_JUND","BBC3",1
"55980","FOSL2_JUND","BBC3",1
"55981","FOSB_JUN","BBC3",1
"55982","JUNB_JUND","BBC3",1
"55983","FOS_JUNB","BBC3",1
"55984","FOS_JUN","BBC3",1
"55985","FOSB_JUND","BBC3",1
"55986","RELB","PDGFRA",1
"55987","NFKB1_RELA","PDGFRA",1
"55988","REL_RELB","PDGFRA",1
"55989","RELA_RELB","PDGFRA",1
"55990","NFKB1_RELB","PDGFRA",1
"55991","NFKB1_NFKB2","PDGFRA",1
"55992","REL","PDGFRA",1
"55993","NFKB1_REL","PDGFRA",1
"55994","NFKB2","PDGFRA",1
"55995","NFKB2_RELA","PDGFRA",1
"55996","NFKB2_RELB","PDGFRA",1
"55997","NFKB2_REL","PDGFRA",1
"55998","RELA","PDGFRA",1
"55999","NFKB1","PDGFRA",1
"56000","REL_RELA","PDGFRA",1
"56001","JUN_JUND","PCK1",-1
"56002","FOS_JUND","PCK1",-1
"56003","JUNB","PCK1",-1
"56004","JUN_JUNB","PCK1",-1
"56005","FOSL1_JUN","PCK1",-1
"56006","FOSL1_JUNB","PCK1",-1
"56007","JUND","PCK1",-1
"56008","FOSL2_JUNB","PCK1",-1
"56009","FOSL2_JUN","PCK1",-1
"56010","FOSB_JUNB","PCK1",-1
"56011","FOSL1_JUND","PCK1",-1
"56012","FOSL2_JUND","PCK1",-1
"56013","FOSB_JUN","PCK1",-1
"56014","JUNB_JUND","PCK1",-1
"56015","FOS_JUNB","PCK1",-1
"56016","FOS_JUN","PCK1",-1
"56017","FOSB_JUND","PCK1",-1
"56018","RELB","HAX1",1
"56019","NFKB1_RELA","HAX1",1
"56020","REL_RELB","HAX1",1
"56021","RELA_RELB","HAX1",1
"56022","NFKB1_RELB","HAX1",1
"56023","NFKB1_NFKB2","HAX1",1
"56024","REL","HAX1",1
"56025","NFKB1_REL","HAX1",1
"56026","NFKB2","HAX1",1
"56027","NFKB2_RELA","HAX1",1
"56028","NFKB2_RELB","HAX1",1
"56029","NFKB2_REL","HAX1",1
"56030","RELA","HAX1",1
"56031","REL_RELA","HAX1",1
"56032","RELB","VASP",1
"56033","NFKB1_RELA","VASP",1
"56034","REL_RELB","VASP",1
"56035","RELA_RELB","VASP",1
"56036","NFKB1_RELB","VASP",1
"56037","NFKB1_NFKB2","VASP",1
"56038","REL","VASP",1
"56039","NFKB1_REL","VASP",1
"56040","NFKB2","VASP",1
"56041","NFKB2_RELA","VASP",1
"56042","NFKB2_RELB","VASP",1
"56043","NFKB2_REL","VASP",1
"56044","RELA","VASP",1
"56045","NFKB1","VASP",1
"56046","REL_RELA","VASP",1
"56047","RELB","FOXP3",1
"56048","NFKB1_RELA","FOXP3",1
"56049","REL_RELB","FOXP3",1
"56050","RELA_RELB","FOXP3",1
"56051","NFKB1_RELB","FOXP3",1
"56052","NFKB1_NFKB2","FOXP3",1
"56053","NFKB1_REL","FOXP3",1
"56054","NFKB2","FOXP3",1
"56055","NFKB2_RELA","FOXP3",1
"56056","NFKB2_RELB","FOXP3",1
"56057","NFKB2_REL","FOXP3",1
"56058","REL_RELA","FOXP3",1
"56059","RELB","KIRREL2",1
"56060","NFKB1_RELA","KIRREL2",1
"56061","REL_RELB","KIRREL2",1
"56062","RELA_RELB","KIRREL2",1
"56063","NFKB1_RELB","KIRREL2",1
"56064","NFKB1_NFKB2","KIRREL2",1
"56065","REL","KIRREL2",1
"56066","NFKB1_REL","KIRREL2",1
"56067","NFKB2","KIRREL2",1
"56068","NFKB2_RELA","KIRREL2",1
"56069","NFKB2_RELB","KIRREL2",1
"56070","NFKB2_REL","KIRREL2",1
"56071","RELA","KIRREL2",1
"56072","NFKB1","KIRREL2",1
"56073","REL_RELA","KIRREL2",1
"56074","RELB","G0S2",1
"56075","NFKB1_RELA","G0S2",1
"56076","REL_RELB","G0S2",1
"56077","RELA_RELB","G0S2",1
"56078","NFKB1_RELB","G0S2",1
"56079","NFKB1_NFKB2","G0S2",1
"56080","REL","G0S2",1
"56081","NFKB1_REL","G0S2",1
"56082","NFKB2","G0S2",1
"56083","NFKB2_RELA","G0S2",1
"56084","NFKB2_RELB","G0S2",1
"56085","NFKB2_REL","G0S2",1
"56086","NFKB1","G0S2",1
"56087","REL_RELA","G0S2",1
"56088","JUN_JUND","YY1",1
"56089","FOS_JUND","YY1",1
"56090","JUNB","YY1",1
"56091","JUN_JUNB","YY1",1
"56092","FOSL1_JUN","YY1",1
"56093","FOSL1_JUNB","YY1",1
"56094","JUND","YY1",1
"56095","JUN","YY1",1
"56096","FOSL2_JUNB","YY1",1
"56097","FOSL2_JUN","YY1",1
"56098","FOSB_JUNB","YY1",1
"56099","FOSL1_JUND","YY1",1
"56100","FOSL2_JUND","YY1",1
"56101","FOSB_JUN","YY1",1
"56102","JUNB_JUND","YY1",1
"56103","FOS_JUNB","YY1",1
"56104","FOS_JUN","YY1",1
"56105","FOSB_JUND","YY1",1
"56106","JUN_JUND","MYOD1",-1
"56107","FOS_JUND","MYOD1",-1
"56108","JUNB","MYOD1",-1
"56109","JUN_JUNB","MYOD1",-1
"56110","FOSL1_JUN","MYOD1",-1
"56111","FOSL1_JUNB","MYOD1",-1
"56112","JUND","MYOD1",-1
"56113","FOSL2_JUNB","MYOD1",-1
"56114","FOSL2_JUN","MYOD1",-1
"56115","FOSB_JUNB","MYOD1",-1
"56116","FOSL1_JUND","MYOD1",-1
"56117","FOSL2_JUND","MYOD1",-1
