"","receptor","tf"
"21641","Itga2,Itgb1","Foxo1"
"21642","Itga2,Itgb1","Jup"
"21643","Itga2,Itgb1","Lef1"
"21644","Itga2,Itgb1","Max"
"21645","Itga2,Itgb1","Nfkb2"
"21646","Itga2,Itgb1","Ppard"
"21647","Itga2,Itgb1","Tcf7"
"21648","Itga2,Itgb1","Tcf7l1"
"21649","Itga2,Itgb1","Tcf7l2"
"21650","Itga2,Itgb1","Zbtb17"
"21651","Itga2,Itgb1","Nfkbia"
"21652","Itga2,Itgb1","Rb1"
"21653","Itga2,Itgb1","Ddb2"
"21654","Itga3,Itgb1","E2f1"
"21655","Itga3,Itgb1","E2f2"
"21656","Itga3,Itgb1","E2f3"
"21657","Itga3,Itgb1","Foxo1"
"21658","Itga3,Itgb1","Jup"
"21659","Itga3,Itgb1","Lef1"
"21660","Itga3,Itgb1","Max"
"21661","Itga3,Itgb1","Nfkb2"
"21662","Itga3,Itgb1","Ppard"
"21663","Itga3,Itgb1","Tcf7"
"21664","Itga3,Itgb1","Tcf7l1"
"21665","Itga3,Itgb1","Tcf7l2"
"21666","Itga3,Itgb1","Zbtb17"
"21667","Itga3,Itgb1","Nfkbia"
"21668","Itga3,Itgb1","Rb1"
"21669","Itga3,Itgb1","Ddb2"
"21670","Itga7,Itgb1","E2f1"
"21671","Itga7,Itgb1","E2f2"
"21672","Itga7,Itgb1","E2f3"
"21673","Itga7,Itgb1","Foxo1"
"21674","Itga7,Itgb1","Jup"
"21675","Itga7,Itgb1","Lef1"
"21676","Itga7,Itgb1","Max"
"21677","Itga7,Itgb1","Nfkb2"
"21678","Itga7,Itgb1","Ppard"
"21679","Itga7,Itgb1","Tcf7"
"21680","Itga7,Itgb1","Tcf7l1"
"21681","Itga7,Itgb1","Tcf7l2"
"21682","Itga7,Itgb1","Zbtb17"
"21683","Itga7,Itgb1","Nfkbia"
"21684","Itga7,Itgb1","Rb1"
"21685","Itga7,Itgb1","Ddb2"
"21686","Itga10,Itgb1","E2f1"
"21687","Itga10,Itgb1","E2f2"
"21688","Itga10,Itgb1","E2f3"
"21689","Itga10,Itgb1","Foxo1"
"21690","Itga10,Itgb1","Jup"
"21691","Itga10,Itgb1","Lef1"
"21692","Itga10,Itgb1","Max"
"21693","Itga10,Itgb1","Nfkb2"
"21694","Itga10,Itgb1","Ppard"
"21695","Itga10,Itgb1","Tcf7"
"21696","Itga10,Itgb1","Tcf7l1"
"21697","Itga10,Itgb1","Tcf7l2"
"21698","Itga10,Itgb1","Zbtb17"
"21699","Itga10,Itgb1","Nfkbia"
"21700","Itga10,Itgb1","Rb1"
"21701","Itga10,Itgb1","Ddb2"
"21702","Itga11,Itgb1","E2f1"
"21703","Itga11,Itgb1","E2f2"
"21704","Itga11,Itgb1","E2f3"
"21705","Itga11,Itgb1","Foxo1"
"21706","Itga11,Itgb1","Jup"
"21707","Itga11,Itgb1","Lef1"
"21708","Itga11,Itgb1","Max"
"21709","Itga11,Itgb1","Nfkb2"
"21710","Itga11,Itgb1","Ppard"
"21711","Itga11,Itgb1","Tcf7"
"21712","Itga11,Itgb1","Tcf7l1"
"21713","Itga11,Itgb1","Tcf7l2"
"21714","Itga11,Itgb1","Zbtb17"
"21715","Itga11,Itgb1","Nfkbia"
"21716","Itga11,Itgb1","Rb1"
"21717","Itga11,Itgb1","Ddb2"
"21718","Itgav,Itgb8","Jup"
"21719","Itgav,Itgb8","Lef1"
"21720","Itgav,Itgb8","Max"
"21721","Itgav,Itgb8","Nfkb2"
"21722","Itgav,Itgb8","Ppard"
"21723","Itgav,Itgb8","Tcf7"
"21724","Itgav,Itgb8","Tcf7l1"
"21725","Itgav,Itgb8","Tcf7l2"
"21726","Itgav,Itgb8","Zbtb17"
"21727","Itgav,Itgb8","Mmp9"
"21728","Itgav,Itgb8","Nfkbia"
"21729","Itgav,Itgb8","Ddb2"
"21730","Jag1","Akt1"
"21731","Jag1","Ctnnb1"
"21732","Jag1","E2f1"
"21733","Jag1","E2f2"
"21734","Jag1","E2f3"
"21735","Jag1","Foxo1"
"21736","Jag1","Jup"
"21737","Jag1","Lef1"
"21738","Jag1","Max"
"21739","Jag1","Myc"
"21740","Jag1","Nfkb1"
"21741","Jag1","Nfkb2"
"21742","Jag1","Ppard"
"21743","Jag1","Rela"
"21744","Jag1","Stat2"
"21745","Jag1","Stat3"
"21746","Jag1","Tcf7"
"21747","Jag1","Tcf7l1"
"21748","Jag1","Tcf7l2"
"21749","Jag1","Trp53"
"21750","Jag1","Zbtb17"
"21751","Jag1","Ikbkb"
"21752","Jag1","Mdm2"
"21753","Jag1","Mmp9"
"21754","Jag1","Nfkbia"
"21755","Jag1","Rb1"
"21756","Jag1","Ddb2"
"21757","Jag1","Ikbkg"
"21758","Itgb1,Itga1","E2f1"
"21759","Itgb1,Itga1","E2f2"
"21760","Itgb1,Itga1","E2f3"
"21761","Itgb1,Itga1","Foxo1"
"21762","Itgb1,Itga1","Jup"
"21763","Itgb1,Itga1","Lef1"
"21764","Itgb1,Itga1","Max"
"21765","Itgb1,Itga1","Nfkb2"
"21766","Itgb1,Itga1","Ppard"
"21767","Itgb1,Itga1","Tcf7"
"21768","Itgb1,Itga1","Tcf7l1"
"21769","Itgb1,Itga1","Tcf7l2"
"21770","Itgb1,Itga1","Zbtb17"
"21771","Itgb1,Itga1","Nfkbia"
"21772","Itgb1,Itga1","Rb1"
"21773","Itgb1,Itga1","Ddb2"
"21774","Rxrg","Pax8"
"21775","Rxrg","Pparg"
"21776","Ncoa3","E2f1"
"21777","Ncoa3","E2f2"
"21778","Ncoa3","E2f3"
"21779","Ncoa3","Max"
"21780","Ncoa3","Ppard"
"21781","Ncoa3","Zbtb17"
"21782","Ncoa3","Rb1"
"21783","Esr2","E2f1"
"21784","Esr2","E2f2"
"21785","Esr2","E2f3"
"21786","Esr2","Max"
"21787","Esr2","Myc"
"21788","Esr2","Ppard"
"21789","Esr2","Zbtb17"
"21790","Esr2","Ccnd1"
"21791","Esr2","Rb1"
"21792","Pdgfa","E2f1"
"21793","Pdgfa","E2f2"
"21794","Pdgfa","E2f3"
"21795","Pdgfa","Esr1"
"21796","Pdgfa","Esr2"
"21797","Pdgfa","Foxo1"
"21798","Pdgfa","Jup"
"21799","Pdgfa","Lef1"
"21800","Pdgfa","Max"
