"","receptor","tf"
"34778","ADCY7","E2F1"
"34779","ADCY7","E2F2"
"34780","ADCY7","E2F3"
"34781","ADCY7","MYC"
"34782","ADCY7","RB1"
"34783","ADCY9","CCND1"
"34784","ADCY9","E2F1"
"34785","ADCY9","E2F2"
"34786","ADCY9","E2F3"
"34787","ADCY9","MYC"
"34788","ADCY9","RB1"
"34789","TRADD","AKT1"
"34790","TRADD","AKT2"
"34791","TRADD","AKT3"
"34792","TRADD","ATF6B"
"34793","TRADD","CCND1"
"34794","TRADD","CREB1"
"34795","TRADD","CREB3"
"34796","TRADD","CREB3L1"
"34797","TRADD","CREB3L2"
"34798","TRADD","CREB3L3"
"34799","TRADD","CREB3L4"
"34800","TRADD","CREB5"
"34801","TRADD","CTNNB1"
"34802","TRADD","E2F1"
"34803","TRADD","E2F2"
"34804","TRADD","E2F3"
"34805","TRADD","RB1"
"34806","IKBKG","AKT1"
"34807","IKBKG","AKT2"
"34808","IKBKG","AKT3"
"34809","IKBKG","ATF2"
"34810","IKBKG","ATF4"
"34811","IKBKG","ATF6B"
"34812","IKBKG","CCND1"
"34813","IKBKG","CREB1"
"34814","IKBKG","CREB3"
"34815","IKBKG","CREB3L1"
"34816","IKBKG","CREB3L2"
"34817","IKBKG","CREB3L3"
"34818","IKBKG","CREB3L4"
"34819","IKBKG","CREB5"
"34820","IKBKG","CTNNB1"
"34821","IKBKG","E2F1"
"34822","IKBKG","E2F2"
"34823","IKBKG","E2F3"
"34824","IKBKG","MYC"
"34825","IKBKG","RB1"
"34826","ITGAV,ITGB3","E2F1"
"34827","ITGAV,ITGB3","E2F2"
"34828","ITGAV,ITGB3","E2F3"
"34829","ITGAV,ITGB3","RB1"
"34830","ITGA2B,ITGB3","E2F1"
"34831","ITGA2B,ITGB3","E2F2"
"34832","ITGA2B,ITGB3","E2F3"
"34833","ITGA2B,ITGB3","RB1"
"34834","PDGFRA,PDGFRB","E2F1"
"34835","PDGFRA,PDGFRB","E2F2"
"34836","PDGFRA,PDGFRB","E2F3"
"34837","PDGFRA,PDGFRB","IL6"
"34838","PDGFRA,PDGFRB","NFKBIA"
"34839","PDGFRA,PDGFRB","RB1"
"34840","PDGFRA,PDGFRB","SP1"
"34841","ITGAV,ITGB6","E2F1"
"34842","ITGAV,ITGB6","E2F2"
"34843","ITGAV,ITGB6","E2F3"
"34844","ITGAV,ITGB6","MAPK11"
"34845","ITGAV,ITGB6","MAPK12"
"34846","ITGAV,ITGB6","MAPK13"
"34847","ITGAV,ITGB6","MAPK14"
"34848","ITGAV,ITGB6","RB1"
"34849","ITGB1,ITGAV","E2F1"
"34850","ITGB1,ITGAV","E2F2"
"34851","ITGB1,ITGAV","E2F3"
"34852","ITGB1,ITGAV","RB1"
"34853","IL10RB,IFNLR1","ATF2"
"34854","IL10RB,IFNLR1","ATF4"
"34855","IL10RB,IFNLR1","ATF6B"
"34856","IL10RB,IFNLR1","CREB3"
"34857","IL10RB,IFNLR1","CREB3L1"
"34858","IL10RB,IFNLR1","CREB3L2"
"34859","IL10RB,IFNLR1","CREB3L3"
"34860","IL10RB,IFNLR1","CREB3L4"
"34861","IL10RB,IFNLR1","CREB5"
"34862","IL10RB,IFNLR1","CTNNB1"
"34863","IL10RB,IFNLR1","E2F1"
"34864","IL10RB,IFNLR1","E2F2"
"34865","IL10RB,IFNLR1","E2F3"
"34866","IL10RB,IFNLR1","IKBKB"
"34867","IL10RB,IFNLR1","IKBKG"
"34868","IL10RB,IFNLR1","IL6"
"34869","IL10RB,IFNLR1","MAPK11"
"34870","IL10RB,IFNLR1","MAPK12"
"34871","IL10RB,IFNLR1","MAPK13"
"34872","IL10RB,IFNLR1","MAPK14"
"34873","IL10RB,IFNLR1","NFKB1"
"34874","IL10RB,IFNLR1","NFKBIA"
"34875","IL10RB,IFNLR1","RB1"
"34876","IL10RB,IFNLR1","RELA"
"34877","ITGB5,ITGAV","E2F1"
"34878","ITGB5,ITGAV","E2F2"
"34879","ITGB5,ITGAV","E2F3"
"34880","ITGB5,ITGAV","MAPK11"
"34881","ITGB5,ITGAV","MAPK12"
"34882","ITGB5,ITGAV","MAPK13"
"34883","ITGB5,ITGAV","MAPK14"
"34884","ITGB5,ITGAV","RB1"
"34885","EGFR,ERBB2","E2F1"
"34886","EGFR,ERBB2","E2F2"
"34887","EGFR,ERBB2","E2F3"
"34888","EGFR,ERBB2","IL6"
"34889","EGFR,ERBB2","RB1"
"34890","CD74,CXCR4","ATF2"
"34891","CD74,CXCR4","ATF4"
"34892","CD74,CXCR4","ATF6B"
"34893","CD74,CXCR4","CCND1"
"34894","CD74,CXCR4","CREB1"
"34895","CD74,CXCR4","CREB3"
"34896","CD74,CXCR4","CREB3L1"
"34897","CD74,CXCR4","CREB3L2"
"34898","CD74,CXCR4","CREB3L3"
"34899","CD74,CXCR4","CREB3L4"
"34900","CD74,CXCR4","CREB5"
"34901","CD74,CXCR4","E2F1"
"34902","CD74,CXCR4","E2F2"
"34903","CD74,CXCR4","E2F3"
"34904","CD74,CXCR4","IL6"
"34905","CD74,CXCR4","MYC"
"34906","CD74,CXCR4","RB1"
"34907","IL6R,IL6ST","CTNNB1"
"34908","IL6R,IL6ST","E2F1"
"34909","IL6R,IL6ST","E2F2"
"34910","IL6R,IL6ST","E2F3"
"34911","IL6R,IL6ST","IL6"
"34912","IL6R,IL6ST","MAPK11"
"34913","IL6R,IL6ST","MAPK12"
"34914","IL6R,IL6ST","MAPK13"
"34915","IL6R,IL6ST","MAPK14"
"34916","IL6R,IL6ST","NFKBIA"
"34917","IL6R,IL6ST","RB1"
"34918","IL10RA,IL10RB","ATF2"
"34919","IL10RA,IL10RB","ATF4"
"34920","IL10RA,IL10RB","ATF6B"
"34921","IL10RA,IL10RB","CREB3"
"34922","IL10RA,IL10RB","CREB3L1"
"34923","IL10RA,IL10RB","CREB3L2"
"34924","IL10RA,IL10RB","CREB3L3"
"34925","IL10RA,IL10RB","CREB3L4"
"34926","IL10RA,IL10RB","CREB5"
"34927","IL10RA,IL10RB","CTNNB1"
"34928","IL10RA,IL10RB","E2F1"
"34929","IL10RA,IL10RB","E2F2"
"34930","IL10RA,IL10RB","E2F3"
"34931","IL10RA,IL10RB","IKBKB"
"34932","IL10RA,IL10RB","IKBKG"
"34933","IL10RA,IL10RB","IL6"
"34934","IL10RA,IL10RB","MAPK11"
"34935","IL10RA,IL10RB","MAPK12"
"34936","IL10RA,IL10RB","MAPK13"
"34937","IL10RA,IL10RB","MAPK14"
"34938","IL10RA,IL10RB","NFKB1"
"34939","IL10RA,IL10RB","NFKBIA"
"34940","IL10RA,IL10RB","RB1"
"34941","IL10RA,IL10RB","RELA"
"34942","IL22RA1,IL10RB","ATF2"
"34943","IL22RA1,IL10RB","ATF4"
"34944","IL22RA1,IL10RB","ATF6B"
"34945","IL22RA1,IL10RB","CREB3"
"34946","IL22RA1,IL10RB","CREB3L1"
"34947","IL22RA1,IL10RB","CREB3L2"
"34948","IL22RA1,IL10RB","CREB3L3"
"34949","IL22RA1,IL10RB","CREB3L4"
"34950","IL22RA1,IL10RB","CREB5"
"34951","IL22RA1,IL10RB","CTNNB1"
"34952","IL22RA1,IL10RB","E2F1"
"34953","IL22RA1,IL10RB","E2F2"
"34954","IL22RA1,IL10RB","E2F3"
"34955","IL22RA1,IL10RB","IKBKB"
"34956","IL22RA1,IL10RB","IKBKG"
"34957","IL22RA1,IL10RB","IL6"
"34958","IL22RA1,IL10RB","MAPK11"
"34959","IL22RA1,IL10RB","MAPK12"
"34960","IL22RA1,IL10RB","MAPK13"
"34961","IL22RA1,IL10RB","MAPK14"
"34962","IL22RA1,IL10RB","NFKB1"
"34963","IL22RA1,IL10RB","NFKBIA"
"34964","IL22RA1,IL10RB","RB1"
"34965","IL22RA1,IL10RB","RELA"
"34966","IL20RA,IL10RB","ATF2"
"34967","IL20RA,IL10RB","ATF4"
"34968","IL20RA,IL10RB","ATF6B"
"34969","IL20RA,IL10RB","CREB3"
"34970","IL20RA,IL10RB","CREB3L1"
"34971","IL20RA,IL10RB","CREB3L2"
"34972","IL20RA,IL10RB","CREB3L3"
"34973","IL20RA,IL10RB","CREB3L4"
"34974","IL20RA,IL10RB","CREB5"
"34975","IL20RA,IL10RB","CTNNB1"
"34976","IL20RA,IL10RB","E2F1"
"34977","IL20RA,IL10RB","E2F2"
"34978","IL20RA,IL10RB","E2F3"
"34979","IL20RA,IL10RB","IKBKB"
"34980","IL20RA,IL10RB","IKBKG"
"34981","IL20RA,IL10RB","IL6"
"34982","IL20RA,IL10RB","MAPK11"
"34983","IL20RA,IL10RB","MAPK12"
"34984","IL20RA,IL10RB","MAPK13"
"34985","IL20RA,IL10RB","MAPK14"
"34986","IL20RA,IL10RB","NFKB1"
"34987","IL20RA,IL10RB","NFKBIA"
"34988","IL20RA,IL10RB","RB1"
"34989","IL20RA,IL10RB","RELA"
"34990","IL1R1,IL1RAP","ATF6B"
"34991","IL1R1,IL1RAP","CCND1"
"34992","IL1R1,IL1RAP","CREB3"
"34993","IL1R1,IL1RAP","CREB3L1"
"34994","IL1R1,IL1RAP","CREB3L2"
"34995","IL1R1,IL1RAP","CREB3L3"
"34996","IL1R1,IL1RAP","CREB3L4"
"34997","IL1R1,IL1RAP","CREB5"
"34998","IL1R1,IL1RAP","CTNNB1"
"34999","IL1R1,IL1RAP","E2F1"
"35000","IL1R1,IL1RAP","E2F2"
"35001","IL1R1,IL1RAP","E2F3"
"35002","IL1R1,IL1RAP","MYC"
"35003","IL1R1,IL1RAP","RB1"
"35004","ITGAV,ITGB1","E2F1"
"35005","ITGAV,ITGB1","E2F2"
"35006","ITGAV,ITGB1","E2F3"
"35007","ITGAV,ITGB1","RB1"
"35008","ITGAV,ITGB5","E2F1"
"35009","ITGAV,ITGB5","E2F2"
"35010","ITGAV,ITGB5","E2F3"
"35011","ITGAV,ITGB5","MAPK11"
"35012","ITGAV,ITGB5","MAPK12"
"35013","ITGAV,ITGB5","MAPK13"
"35014","ITGAV,ITGB5","MAPK14"
"35015","ITGAV,ITGB5","RB1"
"35016","ITGAV,ITGB8","E2F1"
"35017","ITGAV,ITGB8","E2F2"
"35018","ITGAV,ITGB8","E2F3"
"35019","ITGAV,ITGB8","MAPK11"
"35020","ITGAV,ITGB8","MAPK12"
"35021","ITGAV,ITGB8","MAPK13"
"35022","ITGAV,ITGB8","MAPK14"
"35023","ITGAV,ITGB8","RB1"
"35024","IFNG","PML"
"35025","IFNAR2","PML"
"35026","TLR4","PML"
"35027","IFNAR1","PML"
"35028","TLR3","NFKBIB"
"35029","TLR3","PML"
"35030","IFNGR2","PML"
"35031","IFNA8","PML"
"35032","IFNB1","PML"
"35033","IFNGR1","PML"
"35034","IFNA5","PML"
"35035","IFNA2","PML"
"35036","IFNA4","PML"
"35037","IFNA6","PML"
"35038","IFNA13","PML"
"35039","IFNA14","PML"
"35040","IFNA17","PML"
"35041","IFNA10","PML"
"35042","IFNA16","PML"
"35043","IFNA1","PML"
"35044","IFNA21","PML"
"35045","IFNA7","PML"
"35046","TLR7","PML"
"35047","TRAF3","PML"
"35048","IKBKG","PML"
"35049","IFNAR1,IFNAR2","PML"
"35050","IFNGR1,IFNGR2","PML"
"35051","EGFR","APC"
"35052","EGFR","RBL1"
"35053","NOTCH2","HES6"
"35054","PDGFRB","APC"
"35055","PDGFRB","E2F1"
"35056","PDGFRB","FOXO1"
"35057","PDGFRB","RB1"
"35058","PDGFRB","RBL1"
"35059","PDGFRB","TCF7"
"35060","PDGFRB","TCF7L1"
"35061","PDGFRB","TCF7L2"
"35062","FZD2","E2F1"
"35063","FZD2","RB1"
"35064","FZD2","RBL1"
"35065","FZD2","RBL2"
"35066","NOTCH1","HES6"
"35067","EGF","APC"
"35068","EGF","E2F1"
"35069","EGF","RB1"
"35070","EGF","RBL1"
"35071","EGF","TCF7"
"35072","EGF","TCF7L1"
"35073","EGF","TCF7L2"
"35074","NOTCH3","HES6"
"35075","WNT3A","E2F1"
"35076","WNT3A","RB1"
"35077","WNT3A","RBL1"
"35078","WNT3A","RBL2"
"35079","JAG1","HES6"
"35080","WNT7A","E2F1"
"35081","WNT7A","RB1"
"35082","WNT7A","RBL1"
"35083","WNT7A","RBL2"
"35084","WNT7B","E2F1"
"35085","WNT7B","RB1"
"35086","WNT7B","RBL1"
"35087","WNT7B","RBL2"
"35088","WNT2","E2F1"
"35089","WNT2","RB1"
"35090","WNT2","RBL1"
"35091","WNT2","RBL2"
"35092","WNT5A","E2F1"
"35093","WNT5A","RB1"
"35094","WNT5A","RBL1"
"35095","WNT5A","RBL2"
"35096","NOTCH4","HES6"
"35097","FZD6","E2F1"
"35098","FZD6","RB1"
"35099","FZD6","RBL1"
"35100","FZD6","RBL2"
"35101","FZD8","E2F1"
"35102","FZD8","RB1"
"35103","FZD8","RBL1"
"35104","FZD8","RBL2"
"35105","FZD9","E2F1"
"35106","FZD9","RB1"
"35107","FZD9","RBL1"
"35108","FZD9","RBL2"
"35109","MFNG","MAML1"
"35110","MFNG","MAML3"
"35111","MFNG","HES6"
"35112","WNT11","E2F1"
"35113","WNT11","RB1"
"35114","WNT11","RBL1"
"35115","WNT11","RBL2"
"35116","WNT4","E2F1"
"35117","WNT4","RB1"
"35118","WNT4","RBL1"
"35119","WNT4","RBL2"
"35120","FZD7","E2F1"
"35121","FZD7","RB1"
"35122","FZD7","RBL1"
"35123","FZD7","RBL2"
"35124","FZD5","E2F1"
"35125","FZD5","RB1"
"35126","FZD5","RBL1"
"35127","FZD5","RBL2"
"35128","LFNG","MAML1"
"35129","LFNG","MAML3"
"35130","LFNG","HES6"
"35131","WNT3","E2F1"
"35132","WNT3","RB1"
"35133","WNT3","RBL1"
"35134","WNT3","RBL2"
"35135","FZD4","E2F1"
"35136","FZD4","RB1"
"35137","FZD4","RBL1"
"35138","FZD4","RBL2"
"35139","WNT1","E2F1"
"35140","WNT1","RB1"
"35141","WNT1","RBL1"
"35142","WNT1","RBL2"
"35143","WNT16","E2F1"
"35144","WNT16","RB1"
"35145","WNT16","RBL1"
"35146","WNT16","RBL2"
"35147","FZD1","E2F1"
"35148","FZD1","RB1"
"35149","FZD1","RBL1"
"35150","FZD1","RBL2"
"35151","WNT10A","E2F1"
"35152","WNT10A","RB1"
"35153","WNT10A","RBL1"
"35154","WNT10A","RBL2"
"35155","WNT10B","E2F1"
"35156","WNT10B","RB1"
"35157","WNT10B","RBL1"
"35158","WNT10B","RBL2"
"35159","WNT2B","E2F1"
"35160","WNT2B","RB1"
"35161","WNT2B","RBL1"
"35162","WNT2B","RBL2"
"35163","WNT5B","E2F1"
"35164","WNT5B","RB1"
"35165","WNT5B","RBL1"
"35166","WNT5B","RBL2"
"35167","WNT6","E2F1"
"35168","WNT6","RB1"
"35169","WNT6","RBL1"
"35170","WNT6","RBL2"
"35171","WNT8A","E2F1"
"35172","WNT8A","RB1"
"35173","WNT8A","RBL1"
"35174","WNT8A","RBL2"
"35175","WNT8B","E2F1"
"35176","WNT8B","RB1"
"35177","WNT8B","RBL1"
"35178","WNT8B","RBL2"
"35179","WNT9A","E2F1"
"35180","WNT9A","RB1"
"35181","WNT9A","RBL1"
"35182","WNT9A","RBL2"
"35183","WNT9B","E2F1"
"35184","WNT9B","RB1"
"35185","WNT9B","RBL1"
"35186","WNT9B","RBL2"
"35187","FZD10","E2F1"
"35188","FZD10","RB1"
"35189","FZD10","RBL1"
"35190","FZD10","RBL2"
"35191","FZD3","E2F1"
"35192","FZD3","RB1"
"35193","FZD3","RBL1"
"35194","FZD3","RBL2"
"35195","PIK3CB","APC"
"35196","PIK3CB","TCF7"
"35197","PIK3CB","TCF7L1"
"35198","PIK3CB","TCF7L2"
"35199","PDGFRA,PDGFRB","APC"
"35200","PDGFRA,PDGFRB","FOXO1"
"35201","PDGFRA,PDGFRB","RBL1"
"35202","PDGFRA,PDGFRB","TCF7"
"35203","PDGFRA,PDGFRB","TCF7L1"
"35204","PDGFRA,PDGFRB","TCF7L2"
"35205","FZD1,LRP5","E2F1"
"35206","FZD1,LRP5","RB1"
"35207","FZD1,LRP5","RBL1"
"35208","FZD1,LRP5","RBL2"
"35209","FZD10,LRP5","E2F1"
"35210","FZD10,LRP5","RB1"
"35211","FZD10,LRP5","RBL1"
"35212","FZD10,LRP5","RBL2"
"35213","FZD2,LRP5","E2F1"
"35214","FZD2,LRP5","RB1"
"35215","FZD2,LRP5","RBL1"
"35216","FZD2,LRP5","RBL2"
"35217","FZD3,LRP5","E2F1"
"35218","FZD3,LRP5","RB1"
"35219","FZD3,LRP5","RBL1"
"35220","FZD3,LRP5","RBL2"
"35221","FZD4,LRP5","E2F1"
"35222","FZD4,LRP5","RB1"
"35223","FZD4,LRP5","RBL1"
"35224","FZD4,LRP5","RBL2"
"35225","FZD5,LRP5","E2F1"
"35226","FZD5,LRP5","RB1"
"35227","FZD5,LRP5","RBL1"
"35228","FZD5,LRP5","RBL2"
"35229","FZD6,LRP5","E2F1"
"35230","FZD6,LRP5","RB1"
"35231","FZD6,LRP5","RBL1"
"35232","FZD6,LRP5","RBL2"
"35233","FZD7,LRP5","E2F1"
"35234","FZD7,LRP5","RB1"
"35235","FZD7,LRP5","RBL1"
"35236","FZD7,LRP5","RBL2"
"35237","FZD8,LRP5","E2F1"
"35238","FZD8,LRP5","RB1"
"35239","FZD8,LRP5","RBL1"
"35240","FZD8,LRP5","RBL2"
"35241","FZD9,LRP5","E2F1"
"35242","FZD9,LRP5","RB1"
"35243","FZD9,LRP5","RBL1"
"35244","FZD9,LRP5","RBL2"
"35245","FZD1,LRP6","E2F1"
"35246","FZD1,LRP6","RB1"
"35247","FZD1,LRP6","RBL1"
"35248","FZD1,LRP6","RBL2"
"35249","FZD10,LRP6","E2F1"
"35250","FZD10,LRP6","RB1"
"35251","FZD10,LRP6","RBL1"
"35252","FZD10,LRP6","RBL2"
"35253","FZD2,LRP6","E2F1"
"35254","FZD2,LRP6","RB1"
"35255","FZD2,LRP6","RBL1"
"35256","FZD2,LRP6","RBL2"
"35257","FZD3,LRP6","E2F1"
"35258","FZD3,LRP6","RB1"
"35259","FZD3,LRP6","RBL1"
"35260","FZD3,LRP6","RBL2"
"35261","FZD4,LRP6","E2F1"
"35262","FZD4,LRP6","RB1"
"35263","FZD4,LRP6","RBL1"
"35264","FZD4,LRP6","RBL2"
"35265","FZD5,LRP6","E2F1"
"35266","FZD5,LRP6","RB1"
"35267","FZD5,LRP6","RBL1"
"35268","FZD5,LRP6","RBL2"
"35269","FZD6,LRP6","E2F1"
"35270","FZD6,LRP6","RB1"
"35271","FZD6,LRP6","RBL1"
"35272","FZD6,LRP6","RBL2"
"35273","FZD7,LRP6","E2F1"
"35274","FZD7,LRP6","RB1"
"35275","FZD7,LRP6","RBL1"
"35276","FZD7,LRP6","RBL2"
"35277","FZD8,LRP6","E2F1"
"35278","FZD8,LRP6","RB1"
"35279","FZD8,LRP6","RBL1"
"35280","FZD8,LRP6","RBL2"
"35281","FZD9,LRP6","E2F1"
"35282","FZD9,LRP6","RB1"
"35283","FZD9,LRP6","RBL1"
"35284","FZD9,LRP6","RBL2"
"35285","EGFR,ERBB2","APC"
"35286","EGFR,ERBB2","RBL1"
"35287","PARD3","AKT1"
"35288","PARD3","AKT2"
"35289","PARD3","AKT3"
"35290","PARD3","APC"
"35291","PARD3","CDKN1A"
"35292","PARD3","CTNNB1"
"35293","PARD3","E2F1"
"35294","PARD3","FOXO1"
"35295","PARD3","IKBKB"
"35296","PARD3","IKBKG"
"35297","PARD3","NFKB1"
"35298","PARD3","PTEN"
"35299","PARD3","RB1"
"35300","PARD3","RBL1"
"35301","PARD3","RBL2"
"35302","PARD3","RELA"
"35303","PARD3","TCF7"
"35304","PARD3","TCF7L1"
"35305","PARD3","TCF7L2"
"35306","PARD3","TP53"
"35307","PARD3","MDM2"
"35308","TNFRSF13C","IL2"
"35309","TNFRSF13C","IL6"
"35310","CD40","IL2"
"35311","CD40","IL6"
"35312","DLG1","AKT1"
"35313","DLG1","AKT2"
"35314","DLG1","AKT3"
"35315","DLG1","IL6"
"35316","DLG1","NFKB2"
"35317","DLG1","PTEN"
"35318","DLG1","RELB"
"35319","IL1R2","IKBKB"
"35320","IL1R2","IKBKG"
"35321","IL1R2","IL2"
"35322","IL1R2","IL6"
"35323","IL1R2","NFKB2"
"35324","IL1R2","NFKBIA"
"35325","IL1R2","RELB"
"35326","CALR","IL2"
"35327","CALR","NFATC1"
"35328","CALR","NFATC2"
"35329","CALR","NFATC3"
"35330","CALR","NFATC4"
"35331","CALR","PPP3R1"
"35332","CD3D","NFKB2"
"35333","CD3D","RELB"
"35334","CD3G","NFKB2"
"35335","CD3G","RELB"
"35336","CD3E","NFKB2"
"35337","CD3E","RELB"
"35338","IL1R1","IL2"
"35339","LTBR","IL2"
"35340","LTBR","IL6"
"35341","PIK3CB","NFKB2"
"35342","PIK3CB","RELB"
"35343","CANX","IL2"
"35344","CANX","NFATC1"
"35345","CANX","NFATC2"
"35346","CANX","NFATC3"
"35347","CANX","NFATC4"
"35348","CANX","PPP3R1"
"35349","IL1R1,IL1RAP","IL2"
"35350","IL1R2,IL1RAP","IL2"
"35351","IL1R2,IL1RAP","IL6"
"35352","IL1R2,IL1RAP","NFKBIA"
"35353","IFNAR2","CREBBP"
"35354","IFNAR2","EP300"
"35355","IFNAR2","IRF3"
"35356","IFNAR1","CREBBP"
"35357","IFNAR1","EP300"
"35358","TLR3","CREBBP"
"35359","TLR3","EP300"
"35360","ITPR2","NFATC1"
"35361","ITPR2","NFATC2"
"35362","ITPR2","NFATC3"
"35363","ITPR2","NFATC4"
"35364","IFNA8","CREBBP"
"35365","IFNA8","EP300"
"35366","IFNB1","CREBBP"
"35367","IFNB1","EP300"
"35368","IFNB1","IRF3"
"35369","ITPR3","NFATC1"
"35370","ITPR3","NFATC2"
"35371","ITPR3","NFATC3"
"35372","ITPR3","NFATC4"
"35373","IFNA5","CREBBP"
"35374","IFNA5","EP300"
"35375","IFNA2","CREBBP"
"35376","IFNA2","EP300"
"35377","IFNA4","CREBBP"
"35378","IFNA4","EP300"
"35379","IFNA6","CREBBP"
"35380","IFNA6","EP300"
"35381","IFNA13","CREBBP"
"35382","IFNA13","EP300"
"35383","IFNA14","CREBBP"
"35384","IFNA14","EP300"
"35385","IFNA17","CREBBP"
"35386","IFNA17","EP300"
"35387","IFNA10","CREBBP"
"35388","IFNA10","EP300"
"35389","IFNA16","CREBBP"
"35390","IFNA16","EP300"
"35391","IFNA1","CREBBP"
"35392","IFNA1","EP300"
"35393","IFNA21","CREBBP"
"35394","IFNA21","EP300"
"35395","IFNA7","CREBBP"
"35396","IFNA7","EP300"
"35397","ITPR1","NFATC1"
"35398","ITPR1","NFATC2"
"35399","ITPR1","NFATC3"
"35400","ITPR1","NFATC4"
"35401","TRAF3","CREBBP"
"35402","TRAF3","EP300"
"35403","IFNAR1,IFNAR2","CREBBP"
"35404","IFNAR1,IFNAR2","EP300"
"35405","TNFRSF14","IKBKB"
"35406","TNFRSF14","IKBKG"
"35407","TNFRSF14","NFKBIA"
"35408","ITGB3","EIF2AK2"
"35409","ITGB3","IFNB1"
"35410","ITGB3","IRF3"
"35411","ITGB3","IRF9"
"35412","ITGB3","STAT2"
"35413","ITGB3","ZNF160"
"35414","ITGB3","ZNF175"
"35415","ITGB3","ZNF224"
"35416","ITGB3","ZNF267"
"35417","ITGB3","ZNF300"
"35418","ITGB3","ZNF350"
"35419","ITGB3","ZNF382"
"35420","ITGB3","ZNF383"
"35421","ITGB3","ZNF135"
"35422","ITGB3","ZNF184"
"35423","ITGB3","ZNF189"
"35424","ITGB3","ZNF398"
"35425","ITGB3","ZNF419"
"35426","ITGB3","ZNF671"
"35427","ITGB3","ZNF417"
"35428","ITGA5","EIF2AK2"
"35429","ITGA5","IFNB1"
"35430","ITGA5","IRF3"
"35431","ITGA5","IRF9"
"35432","ITGA5","STAT1"
"35433","ITGA5","STAT2"
"35434","ITGA5","ZNF160"
"35435","ITGA5","ZNF175"
"35436","ITGA5","ZNF224"
"35437","ITGA5","ZNF267"
"35438","ITGA5","ZNF300"
"35439","ITGA5","ZNF350"
"35440","ITGA5","ZNF382"
"35441","ITGA5","ZNF383"
"35442","ITGA5","ZNF135"
"35443","ITGA5","ZNF184"
"35444","ITGA5","ZNF189"
"35445","ITGA5","ZNF398"
"35446","ITGA5","ZNF419"
"35447","ITGA5","ZNF671"
"35448","ITGA5","ZNF417"
"35449","IFNG","ZNF160"
"35450","IFNG","ZNF175"
"35451","IFNG","ZNF224"
"35452","IFNG","ZNF267"
"35453","IFNG","ZNF300"
"35454","IFNG","ZNF350"
"35455","IFNG","ZNF382"
"35456","IFNG","ZNF383"
"35457","IFNG","ZNF135"
"35458","IFNG","ZNF184"
"35459","IFNG","ZNF189"
"35460","IFNG","ZNF398"
"35461","IFNG","ZNF419"
"35462","IFNG","ZNF671"
"35463","IFNG","ZNF417"
"35464","IFNAR2","ZNF160"
"35465","IFNAR2","ZNF175"
"35466","IFNAR2","ZNF224"
"35467","IFNAR2","ZNF267"
"35468","IFNAR2","ZNF300"
"35469","IFNAR2","ZNF350"
"35470","IFNAR2","ZNF382"
"35471","IFNAR2","ZNF383"
"35472","IFNAR2","ZNF135"
"35473","IFNAR2","ZNF184"
"35474","IFNAR2","ZNF189"
"35475","IFNAR2","ZNF398"
"35476","IFNAR2","ZNF419"
"35477","IFNAR2","ZNF671"
"35478","IFNAR2","ZNF417"
"35479","IFNAR1","ZNF160"
"35480","IFNAR1","ZNF175"
"35481","IFNAR1","ZNF224"
"35482","IFNAR1","ZNF267"
"35483","IFNAR1","ZNF300"
"35484","IFNAR1","ZNF350"
"35485","IFNAR1","ZNF382"
"35486","IFNAR1","ZNF383"
"35487","IFNAR1","ZNF135"
"35488","IFNAR1","ZNF184"
"35489","IFNAR1","ZNF189"
"35490","IFNAR1","ZNF398"
"35491","IFNAR1","ZNF419"
"35492","IFNAR1","ZNF671"
"35493","IFNAR1","ZNF417"
"35494","TLR3","ZNF160"
"35495","TLR3","ZNF175"
"35496","TLR3","ZNF224"
"35497","TLR3","ZNF267"
"35498","TLR3","ZNF300"
"35499","TLR3","ZNF350"
"35500","TLR3","ZNF382"
"35501","TLR3","ZNF383"
"35502","TLR3","ZNF135"
"35503","TLR3","ZNF184"
"35504","TLR3","ZNF189"
"35505","TLR3","ZNF398"
"35506","TLR3","ZNF419"
"35507","TLR3","ZNF671"
"35508","TLR3","ZNF417"
"35509","IFNGR2","ZNF160"
"35510","IFNGR2","ZNF175"
"35511","IFNGR2","ZNF224"
"35512","IFNGR2","ZNF267"
"35513","IFNGR2","ZNF300"
"35514","IFNGR2","ZNF350"
"35515","IFNGR2","ZNF382"
"35516","IFNGR2","ZNF383"
"35517","IFNGR2","ZNF135"
"35518","IFNGR2","ZNF184"
"35519","IFNGR2","ZNF189"
"35520","IFNGR2","ZNF398"
"35521","IFNGR2","ZNF419"
"35522","IFNGR2","ZNF671"
"35523","IFNGR2","ZNF417"
"35524","IFNA8","ZNF160"
"35525","IFNA8","ZNF175"
"35526","IFNA8","ZNF224"
"35527","IFNA8","ZNF267"
"35528","IFNA8","ZNF300"
"35529","IFNA8","ZNF350"
"35530","IFNA8","ZNF382"
"35531","IFNA8","ZNF383"
"35532","IFNA8","ZNF135"
"35533","IFNA8","ZNF184"
"35534","IFNA8","ZNF189"
"35535","IFNA8","ZNF398"
"35536","IFNA8","ZNF419"
"35537","IFNA8","ZNF671"
"35538","IFNA8","ZNF417"
"35539","IFNB1","ZNF160"
"35540","IFNB1","ZNF175"
"35541","IFNB1","ZNF224"
"35542","IFNB1","ZNF267"
"35543","IFNB1","ZNF300"
"35544","IFNB1","ZNF350"
"35545","IFNB1","ZNF382"
