"","source","target"
"2992","IRF1","CASP7"
"2993","IRF1","CCL5"
"2994","IRF1","CCNB1"
"2995","IRF1","CCNE1"
"2996","IRF1","CD40"
"2997","IRF1","CDK1"
"2998","IRF1","CDK2"
"2999","IRF1","CDK4"
"3000","IRF1","CDKN1A"
"3001","IRF1","CEACAM1"
"3002","IRF1","CIITA"
"3003","IRF1","CXCL10"
"3004","IRF1","CYBB"
"3005","IRF1","DDX58"
"3006","IRF1","DST"
"3007","IRF1","E2F1"
"3008","IRF1","EIF2AK2"
"3009","IRF1","ERAP2"
"3010","IRF1","FASLG"
"3011","IRF1","FOXP3"
"3012","IRF1","HLA-A"
"3013","IRF1","HLA-G"
"3014","IRF1","IFIT3"
"3015","IRF1","IFNA1"
"3016","IRF1","IFNA13"
"3017","IRF1","IFNB1"
"3018","IRF1","IFNG"
"3019","IRF1","IL10"
"3020","IRF1","IL12A"
"3021","IRF1","IL12B"
"3022","IRF1","IL27"
"3023","IRF1","IRF2"
"3024","IRF1","MMP9"
"3025","IRF1","MYB"
"3026","IRF1","NCF2"
"3027","IRF1","OGN"
"3028","IRF1","PIGR"
"3029","IRF1","POLH"
"3030","IRF1","PSMB10"
"3031","IRF1","PSMB9"
"3032","IRF1","SLPI"
"3033","IRF1","SOCS1"
"3034","IRF1","SOCS2"
"3035","IRF1","TAP1"
"3036","IRF1","TAP2"
"3037","IRF1","TAPBP"
"3038","IRF1","TNFSF10"
"3039","IRF1","TP53"
"3040","IRF1","TRIM22"
"3041","IRF1","VCAM1"
"3042","IRF2","CIITA"
"3043","IRF2","CXCR4"
"3044","IRF2","DST"
"3045","IRF2","ERAP2"
"3046","IRF2","IFNB1"
"3047","IRF2","IFNGR1"
"3048","IRF2","IL4"
"3049","IRF2","TAP1"
"3050","IRF3","ABCC2"
"3051","IRF3","CCL2"
"3052","IRF3","CCL5"
"3053","IRF3","CXCL10"
"3054","IRF3","IFNA1"
"3055","IRF3","IFNB1"
"3056","IRF3","IFNL1"
"3057","IRF3","IRF5"
"3058","IRF3","IRF7"
"3059","IRF3","MAVS"
"3060","IRF3","PURA"
"3061","IRF3","SOCS2"
"3062","IRF3","TLR3"
"3063","IRF3","TLR4"
"3064","IRF3","TNPO1"
"3065","IRF4","BCL6"
"3066","IRF4","CD68"
"3067","IRF4","FCER2"
"3068","IRF4","IRF3"
"3069","IRF4","MS4A1"
"3070","IRF5","IFNA1"
"3071","IRF5","PDLIM7"
"3072","IRF5","TNF"
"3073","IRF6","NR1H4"
"3074","IRF7","ATF4"
"3075","IRF7","CCL5"
"3076","IRF7","CD80"
"3077","IRF7","CXCL10"
"3078","IRF7","IFNA1"
"3079","IRF7","IFNA13"
"3080","IRF7","IFNA2"
"3081","IRF7","IFNB1"
"3082","IRF7","IFNL1"
"3083","IRF7","IFNL2"
"3084","IRF7","IFNL3"
"3085","IRF7","NR1H4"
"3086","IRF8","CD68"
"3087","IRF8","CFLAR"
"3088","IRF8","CYBB"
"3089","IRF8","GAS2"
"3090","IRF8","IL10"
"3091","IRF8","IL12A"
"3092","IRF8","IL1B"
"3093","IRF8","NCF2"
"3094","IRF8","NF1"
"3095","IRF8","TLR3"
"3096","IRF8","TLR4"
"3097","IRF9","CCND2"
"3098","IRF9","CDKN1A"
"3099","IRF9","CDKN1B"
"3100","IRF9","IFIT3"
"3101","IRF9","IL27"
"3102","IRF9","NCAM1"
"3103","IRF9","PML"
"3104","IRF9","SP100"
"3105","ISL1","FGF10"
"3106","ISL1","GCG"
"3107","ISL1","MEF2C"
"3108","JARID2","MYH6"
"3109","JARID2","MYL7"
"3110","JARID2","NPPA"
"3111","JDP2","ATF3"
"3112","JDP2","DDIT3"
"3113","JUN","ABCB1"
"3114","JUN","ACTA1"
"3115","JUN","ALOX12"
"3116","JUN","APOC3"
"3117","JUN","APOM"
"3118","JUN","APP"
"3119","JUN","AR"
"3120","JUN","ATF3"
"3121","JUN","BATF3"
"3122","JUN","BCL2L1"
"3123","JUN","BECN1"
"3124","JUN","BEX2"
"3125","JUN","BRCA1"
"3126","JUN","CA2"
"3127","JUN","CCK"
"3128","JUN","CCL2"
"3129","JUN","CCL5"
"3130","JUN","CCND1"
"3131","JUN","CD82"
"3132","JUN","CDK5R1"
"3133","JUN","CDKN1A"
"3134","JUN","CREM"
"3135","JUN","CSF1"
"3136","JUN","CSF2"
"3137","JUN","CSTA"
"3138","JUN","CTGF"
"3139","JUN","CTSL"
"3140","JUN","CXCL8"
"3141","JUN","CYP11A1"
"3142","JUN","CYP19A1"
"3143","JUN","CYP1A2"
"3144","JUN","CYP2J2"
"3145","JUN","DCN"
"3146","JUN","DDIT3"
"3147","JUN","DDX21"
"3148","JUN","EDN1"
"3149","JUN","EGFR"
"3150","JUN","ELN"
"3151","JUN","ETS1"
"3152","JUN","ETS2"
"3153","JUN","EZH2"
"3154","JUN","EZR"
"3155","JUN","F3"
"3156","JUN","FAS"
"3157","JUN","FASLG"
"3158","JUN","FGF7"
"3159","JUN","VEGFD"
"3160","JUN","FOSL1"
"3161","JUN","GCLC"
"3162","JUN","GJA1"
"3163","JUN","GSTP1"
"3164","JUN","HEY1"
"3165","JUN","IBSP"
"3166","JUN","IFNB1"
"3167","JUN","IFNG"
"3168","JUN","IL12A"
"3169","JUN","IL12B"
"3170","JUN","IL1A"
"3171","JUN","IL1B"
"3172","JUN","IL2"
"3173","JUN","IL23A"
"3174","JUN","IL24"
"3175","JUN","IL3"
"3176","JUN","IL5RA"
"3177","JUN","IL6"
"3178","JUN","ITGAX"
"3179","JUN","ITGB8"
"3180","JUN","JUN"
"3181","JUN","KRT16"
"3182","JUN","LBP"
"3183","JUN","LDHA"
"3184","JUN","LGALS3"
"3185","JUN","LOR"
"3186","JUN","MAP3K1"
"3187","JUN","MAPK8"
"3188","JUN","MAT2A"
"3189","JUN","MEF2D"
"3190","JUN","MELTF"
"3191","JUN","MGMT"
"3192","JUN","MGP"
"3193","JUN","MMP1"
"3194","JUN","MMP12"
"3195","JUN","MMP13"
"3196","JUN","MMP2"
"3197","JUN","MMP20"
"3198","JUN","MMP3"
"3199","JUN","MMP7"
"3200","JUN","MMP9"
"3201","JUN","MSR1"
"3202","JUN","MYB"
"3203","JUN","MYC"
"3204","JUN","NAMPT"
"3205","JUN","NEFL"
"3206","JUN","NEIL1"
"3207","JUN","NFKB2"
"3208","JUN","NGF"
"3209","JUN","NOS2"
"3210","JUN","NOS3"
"3211","JUN","NOX5"
"3212","JUN","NPY"
"3213","JUN","NQO1"
"3214","JUN","NTS"
"3215","JUN","OPRM1"
"3216","JUN","OXTR"
"3217","JUN","PCK2"
"3218","JUN","PDHA1"
"3219","JUN","PDK1"
"3220","JUN","PENK"
"3221","JUN","PGR"
"3222","JUN","PLAT"
"3223","JUN","PLAU"
"3224","JUN","PLAUR"
"3225","JUN","POLD2"
"3226","JUN","PPARA"
"3227","JUN","PPARD"
"3228","JUN","PTGS2"
"3229","JUN","PTN"
"3230","JUN","RARA"
"3231","JUN","RARB"
"3232","JUN","RARG"
"3233","JUN","RELB"
"3234","JUN","REN"
"3235","JUN","RHOB"
"3236","JUN","RUNX2"
"3237","JUN","SLC19A1"
"3238","JUN","SMAD7"
"3239","JUN","SMN1"
"3240","JUN","SOD2"
"3241","JUN","SOX7"
"3242","JUN","SPI1"
"3243","JUN","SPRR1B"
"3244","JUN","SPRR3"
"3245","JUN","STAR"
"3246","JUN","STMN1"
"3247","JUN","SYK"
"3248","JUN","TERT"
"3249","JUN","TFF1"
"3250","JUN","TIMP2"
"3251","JUN","TNC"
"3252","JUN","TNF"
"3253","JUN","TNFRSF10A"
"3254","JUN","TNFRSF1B"
"3255","JUN","TP53"
"3256","JUN","TP73"
"3257","JUN","TXN"
"3258","JUN","UGT2B15"
"3259","JUN","VCAM1"
"3260","JUN","VDR"
"3261","JUN","VEGFA"
"3262","JUNB","APOM"
"3263","JUNB","CD82"
"3264","JUNB","CDKN1A"
"3265","JUNB","CDKN2A"
"3266","JUNB","CLU"
"3267","JUNB","EGFR"
"3268","JUNB","IL1B"
"3269","JUNB","IL3"
"3270","JUNB","IL4"
"3271","JUNB","IVL"
"3272","JUNB","LOR"
"3273","JUNB","NQO1"
"3274","JUNB","PTGS2"
"3275","JUNB","SFTPD"
"3276","JUNB","SMAD4"
"3277","JUND","BCL6"
"3278","JUND","CCL5"
"3279","JUND","CCND1"
"3280","JUND","CCR4"
"3281","JUND","CD40LG"
"3282","JUND","CDKN1A"
"3283","JUND","CLU"
"3284","JUND","CSTA"
"3285","JUND","ERBB2"
"3286","JUND","F3"
"3287","JUND","FGFBP1"
"3288","JUND","FOSL1"
"3289","JUND","GADD45A"
"3290","JUND","GAST"
"3291","JUND","GCLC"
"3292","JUND","IL3"
"3293","JUND","IL5"
"3294","JUND","IL6"
"3295","JUND","ITGAV"
"3296","JUND","ITGB3"
"3297","JUND","IVL"
"3298","JUND","MDM2"
"3299","JUND","MYB"
"3300","JUND","NOS2"
"3301","JUND","NQO1"
"3302","JUND","NQO2"
"3303","JUND","NTS"
"3304","JUND","PLAT"
"3305","JUND","PLAUR"
"3306","JUND","PTGS2"
"3307","JUND","SFTPD"
"3308","JUND","SOX4"
"3309","JUND","TGFB1"
"3310","JUND","TIMP1"
"3311","KAT2B","CDK2"
"3312","KAT2B","CDKN1A"
"3313","KAT2B","CDKN1B"
"3314","KAT2B","CLOCK"
"3315","KAT2B","CYP1B1"
"3316","KAT2B","IRF7"
"3317","KAT2B","LIN28A"
"3318","KAT2B","NPAS2"
"3319","KAT2B","RB1"
"3320","KAT2B","SMAD4"
"3321","KAT2B","TP73"
"3322","KAT2B","YY1"
"3323","KAT2B","ZEB1"
"3324","KAT5","ERCC1"
"3325","KAT5","GMPS"
"3326","KAT5","HDC"
"3327","KAT5","IL2"
"3328","KAT5","STAT3"
"3329","KAT6A","HOXA9"
"3330","KCNIP3","GCM1"
"3331","KCNIP3","SLC8A3"
"3332","KCNIP3","TG"
"3333","KDM2A","EREG"
"3334","KDM2A","NANOG"
"3335","KDM2A","SOX2"
"3336","KDM4B","AR"
"3337","KDM4B","CCNA1"
"3338","KDM4B","CCND1"
"3339","KDM4B","ESR1"
"3340","KDM4B","WEE1"
"3341","KDM4C","JAG1"
"3342","KHDRBS1","AR"
"3343","KHDRBS1","IGF2"
"3344","KHDRBS1","LEP"
"3345","KHSRP","RPL3"
"3346","KLF1","HBB"
"3347","KLF1","IL12B"
"3348","KLF10","CDKN1A"
"3349","KLF10","EGFR"
"3350","KLF10","FGFR1"
"3351","KLF10","ITGAD"
"3352","KLF10","PTGS1"
"3353","KLF10","SERPINE1"
"3354","KLF10","STMN1"
"3355","KLF11","COL1A2"
"3356","KLF11","INS"
"3357","KLF11","PDX1"
"3358","KLF12","PRL"
"3359","KLF12","TFAP2A"
"3360","KLF13","CCL5"
"3361","KLF13","LDLR"
"3362","KLF14","TGFBR2"
"3363","KLF15","CLCNKA"
"3364","KLF15","LRP5"
"3365","KLF15","RBP3"
"3366","KLF15","RHO"
"3367","KLF16","CDKN1A"
"3368","KLF2","CCR5"
"3369","KLF2","CCR7"
"3370","KLF2","CDKN1A"
"3371","KLF2","CXCR4"
"3372","KLF2","FABP5"
"3373","KLF2","IL2"
"3374","KLF2","NOS3"
"3375","KLF2","PPARG"
"3376","KLF2","SELL"
"3377","KLF2","THBD"
"3378","KLF2","WEE1"
"3379","KLF3","HBE1"
"3380","KLF3","HBG1"
"3381","KLF3","CKM"
"3382","KLF4","ALPI"
"3383","KLF4","ATF3"
"3384","KLF4","BDKRB2"
"3385","KLF4","BIRC5"
"3386","KLF4","CCNB1"
"3387","KLF4","CCND1"
"3388","KLF4","CD14"
"3389","KLF4","CDH1"
"3390","KLF4","CDH5"
"3391","KLF4","CDKN1A"
"3392","KLF4","CDKN1B"
"3393","KLF4","CDKN1C"
"3394","KLF4","CDX2"
"3395","KLF4","CYP1A1"
"3396","KLF4","GDF15"
"3397","KLF4","GPA33"
"3398","KLF4","HBA1"
"3399","KLF4","HBA2"
"3400","KLF4","HDC"
"3401","KLF4","HSPA8"
"3402","KLF4","IFITM3"
"3403","KLF4","IL1B"
"3404","KLF4","IL6"
"3405","KLF4","IVL"
"3406","KLF4","KRT19"
"3407","KLF4","LAMA1"
"3408","KLF4","LAMA3"
"3409","KLF4","LXN"
"3410","KLF4","MMP2"
"3411","KLF4","NANOG"
"3412","KLF4","ODC1"
"3413","KLF4","PFKP"
"3414","KLF4","RARA"
"3415","KLF4","SOD1"
"3416","KLF4","TAGLN"
"3417","KLF4","THBD"
"3418","KLF4","TP53"
"3419","KLF4","VDR"
"3420","KLF4","VEGFA"
"3421","KLF4","ZNF750"
"3422","KLF5","BIRC5"
"3423","KLF5","CCNB1"
"3424","KLF5","CCND1"
"3425","KLF5","CDKN2B"
"3426","KLF5","CXCR4"
"3427","KLF5","FASN"
"3428","KLF5","FGFBP1"
"3429","KLF5","FOXO1"
"3430","KLF5","HIF1A"
"3431","KLF5","ITGB2"
"3432","KLF5","MMP9"
"3433","KLF5","MYH11"
"3434","KLF5","NOTCH1"
"3435","KLF6","ASAH1"
"3436","KLF6","ATF3"
"3437","KLF6","CCND1"
"3438","KLF6","CDH1"
"3439","KLF6","CDKN1A"
"3440","KLF6","CERS2"
"3441","KLF6","CGB5"
"3442","KLF6","DAPK2"
"3443","KLF6","IGF1R"
"3444","KLF6","KRT12"
"3445","KLF6","LAMA1"
"3446","KLF6","LTC4S"
"3447","KLF6","MMP9"
"3448","KLF6","NOS2"
"3449","KLF6","PMAIP1"
"3450","KLF6","PSG3"
"3451","KLF6","PSG5"
"3452","KLF6","PTTG1"
"3453","KLF6","TFPI2"
"3454","KLF6","TXNIP"
"3455","KLF7","SLC13A4"
"3456","KLF8","CDH1"
"3457","KLF8","CDH2"
"3458","KLF8","EPSTI1"
"3459","KLF8","FN1"
"3460","KLF8","MMP14"
"3461","KLF8","MMP9"
"3462","KLF8","SLC22A3"
"3463","KLF8","VIM"
"3464","KLF9","PDCD5"
"3465","KLF9","PGR"
"3466","KLF9","PMAIP1"
"3467","L3MBTL1","MYC"
"3468","L3MBTL1","RUNX1"
"3469","LCOR","CDH1"
"3470","LCOR","CDKN1A"
"3471","LDB1","BMP7"
"3472","LDB1","TCF3"
"3473","LEF1","AR"
"3474","LEF1","BIRC5"
"3475","LEF1","CCL7"
"3476","LEF1","CCND1"
"3477","LEF1","CD1D"
"3478","LEF1","CEBPA"
"3479","LEF1","CHGA"
"3480","LEF1","CLDN2"
"3481","LEF1","CTLA4"
"3482","LEF1","CTNNB1"
"3483","LEF1","CYLD"
"3484","LEF1","DSG4"
"3485","LEF1","EDA"
"3486","LEF1","ELANE"
"3487","LEF1","ESR1"
"3488","LEF1","HERC2"
"3489","LEF1","MITF"
"3490","LEF1","MMP7"
"3491","LEF1","MYC"
"3492","LEF1","MYCBP"
"3493","LEF1","NRCAM"
"3494","LEF1","NT5E"
"3495","LEF1","OCA2"
"3496","LEF1","PRL"
"3497","LEF1","RAG2"
"3498","LEF1","SKP2"
"3499","LEF1","SNAI2"
"3500","LEF1","TCF3"
"3501","LEF1","TCF4"
"3502","LHX2","POU1F1"
"3503","LHX2","PRL"
"3504","LHX2","TSHB"
"3505","LHX3","FSHB"
"3506","LHX4","POU1F1"
"3507","LIMD1","HIF1A"
"3508","LIN28A","CCND1"
"3509","LIN28A","CDC25A"
"3510","LMO2","ANGPT2"
"3511","LMO2","CDH1"
"3512","LMO2","ELK1"
"3513","LMO2","ERG"
"3514","LMO2","FGF2"
"3515","LMO2","GYPA"
"3516","LMO2","LEF1"
"3517","LMO2","LYL1"
"3518","LMO2","NFATC1"
"3519","LMO2","ZEB1"
"3520","LMO3","ASCL1"
"3521","LMO3","HES1"
"3522","LMO4","BMP7"
"3523","LMO4","BRCA1"
"3524","LMO4","DLG4"
"3525","LMO4","ESR1"
"3526","LMO4","MTA1"
"3527","LMX1B","CD2AP"
"3528","LMX1B","COL4A1"
"3529","LMX1B","COL4A4"
"3530","LMX1B","NLRP2"
"3531","LMX1B","NPHS2"
"3532","LMX1B","TCF3"
"3533","LRF","COMP"
"3534","LRRFIP1","EGFR"
"3535","LRRFIP1","TNF"
"3536","LYL1","ANGPT2"
"3537","LYL1","ERG"
"3538","LYL1","NFKB1"
"3539","LYL1","STMN1"
"3540","MAF","CCND2"
"3541","MAF","GCLC"
"3542","MAF","IL4"
"3543","MAF","IL5"
"3544","MAF","ITGB7"
"3545","MAF","MMP13"
"3546","MAFA","INS"
"3547","MAFA","PC"
"3548","MAFB","CCND2"
"3549","MAFF","OXTR"
"3550","MAFG","MLH1"
"3551","MAFG","NQO1"
"3552","MAFK","NQO1"
"3553","MAL","MMP9"
"3554","MAL","MYL9"
"3555","MAML1","EGR1"
"3556","MAML1","HEY1"
"3557","MAML1","TNFRSF12A"
"3558","MAX","BRD7"
"3559","MAX","FASLG"
"3560","MAX","MYC"
"3561","MAX","ODC1"
"3562","MAX","TERT"
"3563","MAZ","CD4"
"3564","MAZ","CLCNKA"
"3565","MAZ","HRAS"
"3566","MAZ","HTR1A"
"3567","MAZ","MMP1"
"3568","MAZ","MMP14"
"3569","MAZ","MMP9"
"3570","MAZ","TSG101"
"3571","MBD1","ABCB1"
"3572","MBD1","ALOX5"
"3573","MBD1","IGF2"
"3574","MBD1","IRF8"
"3575","MBD1","MGMT"
"3576","MBD1","SETDB1"
"3577","MBD2","ALOX5"
"3578","MBD2","ADGRB1"
"3579","MBD2","CHD4"
"3580","MBD2","DAPK1"
"3581","MBD2","GSTP1"
"3582","MBD2","KLK10"
"3583","MBD2","MSH2"
"3584","MBD2","MYOG"
"3585","MBD2","NANOG"
"3586","MBD2","POU5F1"
"3587","MCM2","SNF8"
"3588","MCM5","STAT1"
"3589","MDM2","DNMT3A"
"3590","MDM4","TP53"
"3591","MECP2","ABCB1"
"3592","MECP2","ALOX5"
"3593","MECP2","CCND1"
"3594","MECP2","CDKL5"
"3595","MECP2","DLX5"
"3596","MECP2","ESR1"
"3597","MECP2","GAD1"
"3598","MECP2","IGFBP3"
"3599","MECP2","MGMT"
"3600","MECP2","RELN"
"3601","MECP2","TFF1"
"3602","MED1","AR"
"3603","MED1","AURKA"
"3604","MED1","SULT2A1"
"3605","MED1","UBE2C"
"3606","MED1","VDR"
"3607","MED15","NCF2"
"3608","MED23","KISS1"
"3609","MED23","TXNIP"
"3610","MEF2A","COX6A1"
"3611","MEF2A","JUN"
"3612","MEF2A","MAPK14"
"3613","MEF2A","MAPK7"
"3614","MEF2A","MEF2A"
"3615","MEF2A","MMP10"
"3616","MEF2A","NRF1"
"3617","MEF2A","PPARGC1A"
"3618","MEF2A","SLC2A4"
"3619","MEF2A","SOST"
"3620","MEF2A","TNNI3"
"3621","MEF2B","BCL6"
"3622","MEF2C","CDKL5"
"3623","MEF2C","CPT1B"
"3624","MEF2C","JUN"
"3625","MEF2C","MAPK7"
"3626","MEF2C","MECP2"
"3627","MEF2C","NR4A1"
"3628","MEF2C","SOST"
"3629","MEF2C","VEGFA"
"3630","MEF2D","ATF3"
"3631","MEF2D","ATM"
"3632","MEF2D","CD14"
"3633","MEF2D","HDAC7"
"3634","MEF2D","JUN"
"3635","MEF2D","SOST"
"3636","MEIS1","AR"
"3637","MEIS1","ITGA9"
"3638","MEIS1","PF4"
"3639","MEIS1","SOX3"
"3640","MEIS2","IL17RB"
"3641","MEN1","BRCA1"
"3642","MEN1","CASP8"
"3643","MEN1","CDKN1B"
"3644","MEN1","CDKN2C"
"3645","MEN1","GAST"
"3646","MEN1","GATA3"
"3647","MEN1","JUND"
"3648","MEN1","PRL"
"3649","MEN1","RAD51"
"3650","MEN1","RAD51AP1"
"3651","MEN1","TERT"
"3652","MITF","ACP5"
"3653","MITF","BCL2A1"
"3654","MITF","BEST1"
"3655","MITF","BIRC7"
"3656","MITF","CDK2"
"3657","MITF","CTSK"
"3658","MITF","DCT"
"3659","MITF","FOS"
"3660","MITF","GPNMB"
"3661","MITF","HERC2"
"3662","MITF","HIF1A"
"3663","MITF","HOXB4"
"3664","MITF","KCNMA1"
"3665","MITF","KIT"
"3666","MITF","MC1R"
"3667","MITF","MET"
"3668","MITF","MLANA"
"3669","MITF","OCA2"
"3670","MITF","PMEL"
"3671","MITF","PPARGC1A"
"3672","MITF","PRKCB"
"3673","MITF","SERPINF1"
"3674","MITF","TRAP"
"3675","MITF","TRPM1"
"3676","MITF","TYR"
"3677","MITF","TYRP1"
"3678","MKL1","COL1A1"
"3679","MKL1","SCAI"
"3680","MKL1","SRF"
"3681","MKL1","TAGLN"
"3682","MLL2","HOXC6"
"3683","MLL3","HOXC6"
"3684","MLL4","COX1"
"3685","MLLT10","BAX"
"3686","MLLT10","CDKN1A"
"3687","MLLT10","MDM2"
"3688","MLLT3","BAX"
"3689","MLLT3","CDKN1A"
"3690","MLLT3","MDM2"
"3691","MLLT3","SCNN1A"
"3692","MLX","ODC1"
"3693","MLXIPL","TXNIP"
"3694","MSC","CDC25A"
"3695","MSC","CDC6"
"3696","MSC","CTLA4"
"3697","MSC","DKK1"
"3698","MSC","FOXP3"
"3699","MSC","IFNG"
"3700","MSC","IL10"
"3701","MSC","IL2RA"
"3702","MSC","LTA"
"3703","MSC","MCM7"
"3704","MSC","MMP2"
"3705","MSX1","CGA"
"3706","MSX1","DKK1"
"3707","MSX1","DLK1"
"3708","MSX1","HEY1"
"3709","MSX1","NOTCH3"
"3710","MSX1","ZHX2"
"3711","MSX2","ABCG2"
"3712","MSX2","BCL2"
"3713","MSX2","BGLAP"
"3714","MSX2","CDH2"
"3715","MSX2","IBSP"
"3716","MSX2","NKX3-1"
"3717","MSX2","SOD1"
"3718","MTA1","ALOX15"
"3719","MTA1","ARNTL"
"3720","MTA1","BCAS3"
"3721","MTA1","BCL2L1"
"3722","MTA1","BRCA1"
"3723","MTA1","CDH1"
"3724","MTA1","CDKN2A"
"3725","MTA1","EGFR"
"3726","MTA1","EPHA2"
"3727","MTA1","ESR1"
"3728","MTA1","HDAC1"
"3729","MTA1","ITGB3BP"
"3730","MTA1","MMP9"
"3731","MTA1","MNAT1"
"3732","MTA1","MTA3"
"3733","MTA1","MYC"
"3734","MTA1","NOS2"
"3735","MTA1","PTEN"
"3736","MTA1","RNF144A"
"3737","MTA1","SMAD7"
"3738","MTA1","SNAI1"
"3739","MTA1","SNAI2"
"3740","MTA1","SUMO2"
"3741","MTA1","TFF1"
"3742","MTA2","CDH1"
"3743","MTA2","FSHR"
"3744","MTA3","CGB5"
"3745","MTA3","SNAI1"
"3746","MTF1","ACO1"
"3747","MTF1","GCLC"
"3748","MTF1","MCAT"
"3749","MTF1","PGF"
"3750","MTF1","PRNP"
"3751","MTF1","SNCB"
"3752","MTF1","SOD1"
"3753","MXD1","ODC1"
"3754","MXD1","PTEN"
"3755","MXD1","TERT"
"3756","MXD4","ODC1"
"3757","MZF1","PADI1"
"3758","MZF1","BLMH"
"3759","MZF1","CD34"
"3760","MZF1","CDH2"
"3761","MZF1","MMP2"
"3762","MZF1","PIK3R3"
"3763","MZF1","TERT"
"3764","MXI1","MYC"
"3765","MXI1","MYCN"
"3766","MYB","ANPEP"
"3767","MYB","BCL2"
"3768","MYB","CCNA1"
"3769","MYB","CD34"
"3770","MYB","CD4"
"3771","MYB","CDO1"
"3772","MYB","CEBPA"
"3773","MYB","CLEC4G"
"3774","MYB","COL1A1"
"3775","MYB","COL1A2"
"3776","MYB","CSF3R"
"3777","MYB","CTSG"
"3778","MYB","DHRS2"
"3779","MYB","ELANE"
"3780","MYB","ERBB2"
"3781","MYB","GATA3"
"3782","MYB","GSTM1"
"3783","MYB","HRH1"
"3784","MYB","ICAM1"
"3785","MYB","IL15"
"3786","MYB","IL7"
"3787","MYB","KLF1"
"3788","MYB","LCK"
"3789","MYB","LMO2"
"3790","MYB","MAT2A"
"3791","MYB","MYB"
"3792","MYB","MYC"
"3793","MYB","MZF1"
"3794","MYB","NMU"
"3795","MYB","NR3C1"
"3796","MYB","PDCD4"
"3797","MYB","RAG2"
"3798","MYB","SIM2"
"3799","MYB","SP3"
"3800","MYB","TK1"
"3801","MYB","WAS"
"3802","MYB","WT1"
"3803","MYBBP1A","SFTPB"
"3804","MYBL1","DHRS2"
"3805","MYBL1","NCL"
"3806","MYBL2","CCNA1"
"3807","MYBL2","CCND1"
"3808","MYBL2","COL1A1"
"3809","MYBL2","MYBL2"
"3810","MYBL2","MYC"
"3811","MYBL2","NCL"
"3812","MYBL2","PSG1"
"3813","MYBL2","SP1"
"3814","MYC","ASS1"
"3815","MYC","ATF3"
"3816","MYC","AXIN2"
"3817","MYC","BAG2"
"3818","MYC","BCL2"
"3819","MYC","BMI1"
"3820","MYC","BRD7"
"3821","MYC","CAD"
"3822","MYC","CBFB"
"3823","MYC","CCNA2"
"3824","MYC","CCNB1"
"3825","MYC","CCND1"
"3826","MYC","CCND2"
"3827","MYC","CCNE1"
"3828","MYC","PROM1"
"3829","MYC","CD33"
"3830","MYC","CD38"
"3831","MYC","CDC25C"
"3832","MYC","CDC34"
"3833","MYC","CDCA7"
"3834","MYC","CDH3"
"3835","MYC","CDK2"
"3836","MYC","CDK4"
"3837","MYC","CDK6"
"3838","MYC","CDKN1A"
"3839","MYC","CEBPA"
"3840","MYC","CFLAR"
"3841","MYC","CHEK1"
"3842","MYC","CHEK2"
"3843","MYC","CREBBP"
"3844","MYC","CXCR4"
"3845","MYC","CYP3A4"
"3846","MYC","DDX18"
"3847","MYC","DKK1"
"3848","MYC","EBNA1BP2"
"3849","MYC","EP300"
"3850","MYC","FASLG"
"3851","MYC","FMR1"
"3852","MYC","FOXM1"
"3853","MYC","FTH1P18"
"3854","MYC","FUT3"
"3855","MYC","GATA1"
"3856","MYC","GATA4"
"3857","MYC","HDAC2"
"3858","MYC","HLA-A"
"3859","MYC","HLA-B"
"3860","MYC","HLA-C"
"3861","MYC","HLA-E"
"3862","MYC","HLA-F"
"3863","MYC","HLA-G"
"3864","MYC","HNRNPA1"
"3865","MYC","HNRNPA2B1"
"3866","MYC","HSPA4"
"3867","MYC","ID2"
"3868","MYC","IER3"
"3869","MYC","IFNA1"
"3870","MYC","IGF2BP1"
"3871","MYC","IGK"
"3872","MYC","IL6"
"3873","MYC","IPO7"
"3874","MYC","JUNB"
"3875","MYC","KRAS"
"3876","MYC","LDHA"
"3877","MYC","MAPK1"
"3878","MYC","MME"
"3879","MYC","MST1"
"3880","MYC","MTDH"
"3881","MYC","NDRG1"
"3882","MYC","NFE2"
"3883","MYC","NOL7"
"3884","MYC","ODC1"
"3885","MYC","PCNA"
"3886","MYC","PGK1"
"3887","MYC","PMAIP1"
"3888","MYC","PRDX3"
"3889","MYC","PRODH"
"3890","MYC","PTBP1"
"3891","MYC","RCC1"
"3892","MYC","SART3"
"3893","MYC","SFRP1"
"3894","MYC","SHMT1"
"3895","MYC","SRSF1"
"3896","MYC","ST3GAL1"
"3897","MYC","ST3GAL3"
"3898","MYC","ST3GAL4"
"3899","MYC","SURF1"
"3900","MYC","SURF2"
"3901","MYC","TERT"
"3902","MYC","TFAM"
"3903","MYC","TFAP4"
"3904","MYC","TFRC"
"3905","MYC","TLX1"
"3906","MYC","TNFRSF10B"
"3907","MYC","TOP1MT"
"3908","MYC","TP53"
"3909","MYC","TP73"
"3910","MYC","UBE2C"
"3911","MYC","VEGFA"
"3912","MYC","WRN"
"3913","MYC","XPO1"
"3914","MYCN","ABCB1"
"3915","MYCN","ABCC1"
"3916","MYCN","BAX"
"3917","MYCN","BIRC5"
"3918","MYCN","BMI1"
"3919","MYCN","CD44"
"3920","MYCN","CDKN1A"
"3921","MYCN","CDKN1B"
"3922","MYCN","CIITA"
"3923","MYCN","CLU"
"3924","MYCN","CTSD"
