"","source","target"
"1788","Hnf1a","Cyp7b1"
"1789","Hnf1a","Cyp8b1"
"1790","Hnf1a","Glb1"
"1791","Hnf1a","Guca2a"
"1792","Hnf1a","Il17a"
"1793","Hnf1a","Kitl"
"1794","Hnf1a","Lct"
"1795","Hnf1a","Mgam"
"1796","Hnf1a","Pax4"
"1797","Hnf1a","Pck1"
"1798","Hnf1a","Pkhd1"
"1799","Hnf1a","Prdm1"
"1800","Hnf1a","Rorc"
"1801","Hnf1a","Slc6a19"
"1802","Hnf1a","Slco1b2"
"1803","Hnf1a","Soat2"
"1804","Hnf1b","Egr2"
"1805","Hnf1b","Kif12"
"1806","Hnf1b","Mafb"
"1807","Hnf1b","Onecut1"
"1808","Hnf1b","Pde4c"
"1809","Hnf1b","Pkhd1"
"1810","Hnf1b","Socs3"
"1811","Hnf4a","Acmsd"
"1812","Hnf4a","Apoa4"
"1813","Hnf4a","Apoc3"
"1814","Hnf4a","Cdx2"
"1815","Hnf4a","Cebpa"
"1816","Hnf4a","Cebpb"
"1817","Hnf4a","Cfb"
"1818","Hnf4a","Csn2"
"1819","Hnf4a","Cyp2a4"
"1820","Hnf4a","Cyp2b9"
"1821","Hnf4a","Cyp3a11"
"1822","Hnf4a","Cyp3a41a"
"1823","Hnf4a","Cyp4a12a"
"1824","Hnf4a","Cyp4a12b"
"1825","Hnf4a","Cyp7a1"
"1826","Hnf4a","F12"
"1827","Hnf4a","Foxa1"
"1828","Hnf4a","Foxa2"
"1829","Hnf4a","G6pc"
"1830","Hnf4a","Gck"
"1831","Hnf4a","Gstp1"
"1832","Hnf4a","Gstp2"
"1833","Hnf4a","Hmga2"
"1834","Hnf4a","Lipc"
"1835","Hnf4a","Onecut1"
"1836","Hnf4a","Pck1"
"1837","Hnf4a","Perp"
"1838","Hnf4a","Pklr"
"1839","Hnf4a","Ppara"
"1840","Hnf4a","Ppargc1a"
"1841","Hnf4a","Rare1"
"1842","Hnf4a","Rare2"
"1843","Hnf4a","Shbg"
"1844","Hnf4a","Slc10a1"
"1845","Hnf4a","Slc27a5"
"1846","Hnf4a","Slc6a19"
"1847","Hnrnpd","Cry1"
"1848","Hnrnpd","Thy1"
"1849","Hnrnpk","Slc1a2"
"1850","Hoxa1","Epha2"
"1851","Hoxa10","Dkk1"
"1852","Hoxa10","Gata1"
"1853","Hoxa10","Gfi1"
"1854","Hoxa10","Hlf"
"1855","Hoxa10","Mylk"
"1856","Hoxa10","Phgdh"
"1857","Hoxa10","Tdo2"
"1858","Hoxa11","Myod1"
"1859","Hoxa2","Meox1"
"1860","Hoxa2","Pcp4"
"1861","Hoxa2","Runx2"
"1862","Hoxa2","Six2"
"1863","Hoxa3","Hoxd3"
"1864","Hoxa4","Th"
"1865","Hoxa5","Igfbp1"
"1866","Hoxa5","Th"
"1867","Hoxa5","Trp53"
"1868","Hoxa9","Erg"
"1869","Hoxa9","Flt3"
"1870","Hoxa9","Lmo2"
"1871","Hoxa9","Myb"
"1872","Hoxa9","Sox4"
"1873","Hoxa9","Spp1"
"1874","Hoxb1","Epha2"
"1875","Hoxb1","Phox2b"
"1876","Hoxb2","Hoxb1"
"1877","Hoxb2","Phox2b"
"1878","Hoxb3","Hoxb1"
"1879","Hoxb4","Cd34"
"1880","Hoxb4","Ptprc"
"1881","Hoxb4","Rarb"
"1882","Hoxb4","Sox4"
"1883","Hoxb5","Foxd3"
"1884","Hoxb8","Acta2"
"1885","Hoxb8","Mylk"
"1886","Hoxb8","Tagln"
"1887","Hoxc13","Dsg4"
"1888","Hoxc13","Foxq1"
"1889","Hoxc13","Spi1"
"1890","Hoxc6","Ncam1"
"1891","Hoxc8","Clec10a"
"1892","Hoxc8","Llgl1"
"1893","Hoxc8","Nkd2"
"1894","Hoxc8","Pcna"
"1895","Hoxc8","Sgpp1"
"1896","Hoxc8","Smad6"
"1897","Hoxc8","Spp1"
"1898","Hoxd13","Bmp4"
"1899","Hoxd13","Runx2"
"1900","Hr","Dlx3"
"1901","Hsf1","Hspa1b"
"1902","Hsf4","Hspb1"
"1903","Hspb1","Cdkn1a"
"1904","Htatip2","Igf1"
"1905","Htatip2","Myc"
"1906","Htatip2","Wisp2"
"1907","Id1","Alpl"
"1908","Id1","Bglap2"
"1909","Id1","Cdkn1a"
"1910","Id1","Cdkn2a"
"1911","Id1","Ifng"
"1912","Id1","Myod1"
"1913","Id1","Rel"
"1914","Id1","Rorc"
"1915","Id1","Runx2"
"1916","Id1","Thbs1"
"1917","Id1","Tnf"
"1918","Id2","Alpl"
"1919","Id2","Bglap2"
"1920","Id2","Ccna2"
"1921","Id2","Col1a2"
"1922","Id2","Tcf3"
"1923","Id2","Il10"
"1924","Id2","Lipe"
"1925","Id2","Runx2"
"1926","Id2","Spi1"
"1927","Id2","Tpt1"
"1928","Id2","Zbtb16"
"1929","Id3","Adipoq"
"1930","Id3","Alpl"
"1931","Id3","Bglap2"
"1932","Id3","Col1a2"
"1933","Id3","Notch1"
"1934","Id3","Runx2"
"1935","Id3","Smarcc1"
"1936","Id3","Vcam1"
"1937","Id4","Esr1"
"1938","Id4","Foxa1"
"1939","Ifi204","Bglap2"
"1940","Ifih1","Ifnb1"
"1941","Ikbkb","Ccl19"
"1942","Ikbkb","Cxcl10"
"1943","Ikbkb","Cxcl11"
"1944","Ikbkb","Cxcl2"
"1945","Ikbkb","Cxcl9"
"1946","Ikbkb","Cxcr4"
"1947","Ikbkb","Nfkb1"
"1948","Ikbkb","Nfkbia"
"1949","Ikbkb","Ptgs2"
"1950","Ikbkb","Rps6kb1"
"1951","Ikbkb","Tnf"
"1952","Ikbkb","Trp53"
"1953","Ikzf1","Casz1"
"1954","Ikzf1","Cd4"
"1955","Ikzf1","Cd79a"
"1956","Ikzf1","Fgfr4"
"1957","Ikzf1","Igll1"
"1958","Ikzf1","Il10"
"1959","Ikzf1","Il2"
"1960","Ikzf1","Il7r"
"1961","Ikzf1","Myc"
"1962","Ikzf1","Nos2"
"1963","Ikzf1","Notch1"
"1964","Ikzf1","Oprd1"
"1965","Ikzf1","Oprk1"
"1966","Ikzf1","Osr1"
"1967","Ikzf1","Prom1"
"1968","Ikzf1","Rag1"
"1969","Ikzf2","Il2"
"1970","Ikzf2","Rc3h1"
"1971","Ikzf3","Igll1"
"1972","Ikzf3","Myc"
"1973","Il10","Foxc1"
"1974","Il17a","Il1b"
"1975","Il17a","Tnf"
"1976","Il4","Itgb3"
"1977","Ilf2","Acrv1"
"1978","Ilf3","Acrv1"
"1979","Ilf3","Ccne1"
"1980","Ilf3","Il2"
"1981","Ilk","Mmp9"
"1982","Ing1","Dgcr8"
"1983","Ing4","Trp53"
"1984","Insm1","Gata2"
"1985","Insm1","Lmx1b"
"1986","Insm1","Pet1"
"1987","Insm1","Tph2"
"1988","Irf1","Ccl5"
"1989","Irf1","Cdkn1a"
"1990","Irf1","Cfb"
"1991","Irf1","Ciita"
"1992","Irf1","Cxcl10"
"1993","Irf1","Cxcl11"
"1994","Irf1","Foxp3"
"1995","Irf1","Gbp2"
"1996","Irf1","Hist2h4"
"1997","Irf1","Ifnb1"
"1998","Irf1","Ifng"
"1999","Irf1","Il12a"
"2000","Irf1","Il12b"
"2001","Irf1","Il27"
"2002","Irf1","Il4"
"2003","Irf1","Mapk14"
"2004","Irf1","Myd88"
"2005","Irf1","Nos2"
"2006","Irf1","Pigr"
"2007","Irf1","Sell"
"2008","Irf1","Socs1"
"2009","Irf1","Tap1"
"2010","Irf1","Tap2"
"2011","Irf1","Tnf"
"2012","Irf1","Upp1"
"2013","Irf2","Cxcl11"
"2014","Irf2","Hist2h4"
"2015","Irf2","Ifnb1"
"2016","Irf3","Hist2h4"
"2017","Irf3","Ifna"
"2018","Irf3","Ifna1"
"2019","Irf3","Ifna4"
"2020","Irf3","Ifnb1"
"2021","Irf3","Il12a"
"2022","Irf3","Il23a"
"2023","Irf3","Pura"
"2024","Irf3","Pvr"
"2025","Irf3","Socs2"
"2026","Irf3","Usp18"
"2027","Irf4","Cdkn2b"
"2028","Irf4","Cxcl9"
"2029","Irf4","Il10"
"2030","Irf4","Il1b"
"2031","Irf4","Il4"
"2032","Irf4","Il9"
"2033","Irf4","Nfatc2"
"2034","Irf4","Prdm1"
"2035","Irf4","Runx3"
"2036","Irf4","Spi1"
"2037","Irf4","Zbtb20"
"2038","Irf5","Ifi202b"
"2039","Irf5","Prdm1"
"2040","Irf6","Nectin4"
"2041","Irf7","Hist2h4"
"2042","Irf7","Ifna"
"2043","Irf7","Ifna1"
"2044","Irf7","Ifna4"
"2045","Irf7","Ifnb1"
"2046","Irf7","Ifnl3"
"2047","Irf7","Nr1h4"
"2048","Irf8","Abl1"
"2049","Irf8","Bcr"
"2050","Irf8","C1qb"
"2051","Irf8","Cd8a"
"2052","Irf8","Ccl5"
"2053","Irf8","Cdkn2b"
"2054","Irf8","Cflar"
"2055","Irf8","Dab2"
"2056","Irf8","Fancc"
"2057","Irf8","Gas2"
"2058","Irf8","Ifng"
"2059","Irf8","Il12a"
"2060","Irf8","Il12b"
"2061","Irf8","Il1b"
"2062","Irf8","Il27"
"2063","Irf8","Il12"
"2064","Irf8","Jak1"
"2065","Irf8","Nf1"
"2066","Irf8","Nos2"
"2067","Irf8","Slc11a1"
"2068","Irf8","Spi1"
"2069","Irf8","Tlr11"
"2070","Irf8","Tnf"
"2071","Irf9","Ifnb1"
"2072","Irf9","Irf7"
"2073","Irf9","Mast1"
"2074","Irf9","Ptf1a"
"2075","Irx3","Gja1"
"2076","Irx5","Kcnd2"
"2077","Isl1","Arx"
"2078","Isl1","Fgf10"
"2079","Isl1","Mef2c"
"2080","Isl1","Msx1"
"2081","Isl1","Pbx1"
"2082","Isl1","Pou4f2"
"2083","Isl1","Tbx5"
"2084","Jarid2","Ccnd1"
"2085","Jarid2","Notch1"
"2086","Jazf1","Mef2c"
"2087","Jazf1","Myf6"
"2088","Jdp2","Atf3"
"2089","Jdp2","Ccna2"
"2090","Jdp2","Dctn2"
"2091","Jdp2","Trp53"
"2092","Jmjd1c","Cyp17a1"
"2093","Jun","Aldh1a1"
"2094","Jun","Aldh3a1"
"2095","Jun","Angpt2"
"2096","Jun","Aqp5"
"2097","Jun","Asah1"
"2098","Jun","B4galnt1"
"2099","Jun","Bcl3"
"2100","Jun","Bmp2"
"2101","Jun","C1qtnf3"
"2102","Jun","Cat"
"2103","Jun","Ccl12"
"2104","Jun","Ccl2"
"2105","Jun","Ccl5"
"2106","Jun","Ccnd1"
"2107","Jun","Ccnd2"
"2108","Jun","Ccnd3"
"2109","Jun","Cd14"
"2110","Jun","Cdkn2a"
"2111","Jun","Cebpd"
"2112","Jun","Col10a1"
"2113","Jun","Col3a1"
"2114","Jun","Crh"
"2115","Jun","Csf1r"
"2116","Jun","Csf2"
"2117","Jun","Ctse"
"2118","Jun","Ctsk"
"2119","Jun","Cxcl1"
"2120","Jun","Cxcl15"
"2121","Jun","Cxcl2"
"2122","Jun","Cyp11a1"
"2123","Jun","Cyp19a1"
"2124","Jun","Dcstamp"
"2125","Jun","Defb2"
"2126","Jun","Dmtf1"
"2127","Jun","Eno2"
"2128","Jun","Esr1"
"2129","Jun","Fam89b"
"2130","Jun","Fgf7"
"2131","Jun","Fos"
"2132","Jun","Fosl1"
"2133","Jun","Gast"
"2134","Jun","Gclc"
"2135","Jun","Gfap"
"2136","Jun","Slc2a1"
"2137","Jun","Gnrh1"
"2138","Jun","Gnrhr"
"2139","Jun","Hmgcr"
"2140","Jun","Hmox1"
"2141","Jun","Icam1"
"2142","Jun","Ifng"
"2143","Jun","Ifne"
"2144","Jun","Igk"
"2145","Jun","Il11"
"2146","Jun","Il12b"
"2147","Jun","Il1b"
"2148","Jun","Il2"
"2149","Jun","Il23a"
"2150","Jun","Il24"
"2151","Jun","Il27"
"2152","Jun","Il3"
"2153","Jun","Il4"
"2154","Jun","Il6"
"2155","Jun","Itga5"
"2156","Jun","Ivl"
"2157","Jun","Jdp2"
"2158","Jun","Jun"
"2159","Jun","Krt18"
"2160","Jun","Lor"
"2161","Jun","Maf"
"2162","Jun","Mapk8"
"2163","Jun","Met"
"2164","Jun","Mir18b"
"2165","Jun","Mir23a"
"2166","Jun","Mmp12"
"2167","Jun","Mmp13"
"2168","Jun","Mmp19"
"2169","Jun","Mmp2"
"2170","Jun","Mmp3"
"2171","Jun","Mmp7"
"2172","Jun","Mmp9"
"2173","Jun","Msr1"
"2174","Jun","Myod1"
"2175","Jun","Nacc1"
"2176","Jun","Nck2"
"2177","Jun","Nefl"
"2178","Jun","Nfe2l2"
"2179","Jun","Nfkb1"
"2180","Jun","Ngf"
"2181","Jun","Nos2"
"2182","Jun","Nr3c1"
"2183","Jun","Odc1"
"2184","Jun","Pdk1"
"2185","Jun","Pea15a"
"2186","Jun","Penk"
"2187","Jun","Phex"
"2188","Jun","Plau"
"2189","Jun","Plaur"
"2190","Jun","Plin2"
"2191","Jun","Ppp1r3b"
"2192","Jun","Prdm1"
"2193","Jun","Ptgs2"
"2194","Jun","Ptpn4"
"2195","Jun","Nectin2"
"2196","Jun","Rab18"
"2197","Jun","Relb"
"2198","Jun","Serpinb5"
"2199","Jun","Serpine1"
"2200","Jun","Spi1"
"2201","Jun","Sftpb"
"2202","Jun","Sirt1"
"2203","Jun","Slc8a1"
"2204","Jun","Smurf1"
"2205","Jun","Socs3"
"2206","Jun","Spp1"
"2207","Jun","Src"
"2208","Jun","Srxn1"
"2209","Jun","Star"
"2210","Jun","Tbp"
"2211","Jun","Tff2"
"2212","Jun","Tgfb1"
"2213","Jun","Tgm1"
"2214","Jun","Timp1"
"2215","Jun","Tnf"
"2216","Jun","Tnfsf11"
"2217","Jun","Tpr"
"2218","Jun","Tpsab1"
"2219","Jun","Trp53"
"2220","Jun","Trp73"
"2221","Jun","Twist1"
"2222","Jun","Wee1"
"2223","Jun","Slc39a14"
"2224","Junb","Ccnd1"
"2225","Junb","Ctsk"
"2226","Junb","Foxp3"
"2227","Junb","Il31"
"2228","Junb","Il4"
"2229","Junb","Mmp2"
"2230","Junb","Myl9"
"2231","Junb","Plau"
"2232","Junb","Serpine1"
"2233","Jund","Ccl5"
"2234","Jund","Cyr61"
"2235","Jund","Gcm2"
"2236","Jund","Il11"
"2237","Jund","Jun"
"2238","Jund","Mmp2"
"2239","Jund","Tcirg1"
"2240","Kat2b","Gata4"
"2241","Kat2b","Irs1"
"2242","Kat2b","Mef2c"
"2243","Kat2b","Myod1"
"2244","Kat2b","Npr1"
"2245","Kat5","Col2a1"
"2246","Kat5","Nppa"
"2247","Kat5","Pax6"
"2248","Kat5","Sox9"
"2249","Kat5","Tpt1"
"2250","Kat5","Trp53"
"2251","Kcnip3","Cacna1c"
"2252","Kcnip3","Fos"
"2253","Kcnip3","Grin1"
"2254","Kcnip3","Hrk"
"2255","Kcnip3","Ndor1"
"2256","Kcnip3","Pdyn"
"2257","Kcnip3","Slc8a3"
"2258","Kcnip3","Tnfaip3"
"2259","Kdm6b","Eomes"
"2260","Keap1","Nfe2l2"
"2261","Khdrbs1","Ece1"
"2262","Klf1","Dnase2a"
"2263","Klf1","Epb42"
"2264","Klf1","Hbb"
"2265","Klf1","Il12b"
"2266","Klf1","Klf8"
"2267","Klf10","Arntl"
"2268","Klf10","Mycn"
"2269","Klf10","Smad2"
"2270","Klf11","Ins2"
"2271","Klf12","Tfap2a"
"2272","Klf13","Ccl5"
"2273","Klf15","Acss1"
"2274","Klf15","Clcnkb"
"2275","Klf15","Mcm2"
"2276","Klf15","Rbp3"
"2277","Klf15","Rho"
"2278","Klf16","Drd1"
"2279","Klf16","Drd2"
"2280","Klf16","Klf16"
"2281","Klf2","Pparg"
"2282","Klf2","Reln"
"2283","Klf2","Sell"
"2284","Klf2","Thbd"
"2285","Klf3","Acta1"
"2286","Klf3","Ckm"
"2287","Klf3","Hbb-bh1"
"2288","Klf3","Hbb-y"
"2289","Klf3","Klf8"
"2290","Klf3","Six4"
"2291","Klf4","Agrp"
"2292","Klf4","Bglap2"
"2293","Klf4","Ccnd2"
"2294","Klf4","Cdh1"
"2295","Klf4","Cdkn2b"
"2296","Klf4","Cebpb"
"2297","Klf4","Dmp1"
"2298","Klf4","Dspp"
"2299","Klf4","Lefty1"
"2300","Klf4","Muc5ac"
"2301","Klf4","Nanog"
"2302","Klf4","Nos2"
"2303","Klf4","Ptgs2"
"2304","Klf4","Rlim"
"2305","Klf4","Serpine1"
"2306","Klf4","Slurp1"
"2307","Klf4","Snai2"
"2308","Klf4","Sprr2a1"
"2309","Klf4","Tsix"
"2310","Klf5","Egr1"
"2311","Klf5","Ltf"
"2312","Klf5","Mcm2"
"2313","Klf5","Nanog"
"2314","Klf5","Nos2"
"2315","Klf5","Pdgfa"
"2316","Klf5","Pou5f1"
"2317","Klf5","Runx2"
"2318","Klf5","Serpine1"
"2319","Klf5","Tcl1"
"2320","Klf5","Vegfa"
"2321","Klf6","Asah1"
"2322","Klf6","Cdkn1a"
"2323","Klf6","Pttg1"
"2324","Klf6","Serpinh1"
"2325","Klf7","Ntrk1"
"2326","Klf8","Mmp14"
"2327","Klf9","Txnrd2"
"2328","Kpna2","Klf2"
"2329","Kpna2","Klf4"
"2330","Lbx1","Lmx1a"
"2331","Lbx1","Pax3"
"2332","Lbx1","Satb2"
"2333","Ldb1","Arx"
"2334","Ldb1","Bmp7"
"2335","Ldb1","Epb42"
"2336","Ldb1","Fgf10"
"2337","Ldb1","Glp1r"
"2338","Ldb1","Igf1"
"2339","Ldb1","Lhx6"
"2340","Ldb1","Mafa"
"2341","Ldb1","Nlrp2"
"2342","Ldb1","Runx1"
"2343","Ldb1","Tcf3"
"2344","Ldb2","Fgf10"
"2345","Lef1","COX2"
"2346","Lef1","Ccl7"
"2347","Lef1","Cdh1"
"2348","Lef1","Cdx4"
"2349","Lef1","Col11a1"
"2350","Lef1","Col2a1"
"2351","Lef1","Ctnnb1"
"2352","Lef1","Dkk1"
"2353","Lef1","Dll1"
"2354","Lef1","Dsg4"
"2355","Lef1","Elane"
"2356","Lef1","Fgf18"
"2357","Lef1","Foxj1"
"2358","Lef1","Hes7"
"2359","Lef1","Il13"
"2360","Lef1","Il4"
"2361","Lef1","Il5"
"2362","Lef1","Lrp5"
"2363","Lef1","Mesp1"
"2364","Lef1","Mmp13"
"2365","Lef1","Mmp7"
"2366","Lef1","Msx2"
"2367","Lef1","Ncam1"
"2368","Lef1","Neurog1"
"2369","Lef1","Ovol1"
"2370","Lef1","Pou1f1"
"2371","Lef1","Pou5f1"
"2372","Lef1","Ptgs2"
"2373","Lef1","Rag2"
"2374","Lef1","Runx2"
"2375","Lef1","Tcf3"
"2376","Lef1","Zbtb16"
"2377","Lhx2","Cga"
"2378","Lhx2","Olfr151"
"2379","Lhx2","Rarres2"
"2380","Lhx2","Rax"
"2381","Lhx2","Rig1"
"2382","Lhx2","Robo2"
"2383","Lhx2","Tshb"
"2384","Lhx3","Cga"
"2385","Lhx9","Rig1"
"2386","Lmo2","Epb42"
"2387","Lmo2","Erg"
"2388","Lmo2","Gypa"
"2389","Lmo2","Runx1"
"2390","Lmo4","Bmp7"
"2391","Lmo7","Myf5"
"2392","Lmo7","Myod1"
"2393","Lmo7","Pax3"
"2394","Lmx1b","Fgf8"
"2395","Lmx1b","Nphs2"
"2396","Lmx1b","Pax2"
"2397","Lmx1b","Pet1"
"2398","Lmx1b","Tph2"
"2399","Lmx1b","Wnt1"
"2400","Lyl1","Erg"
"2401","Maf","Ccnd2"
"2402","Maf","Cryaa"
"2403","Maf","Cryab"
"2404","Maf","Gcg"
"2405","Maf","Il4"
"2406","Maf","Maf"
"2407","Maf","Pdx1"
"2408","Maf","Trp53"
"2409","Mafa","G6pc2"
"2410","Mafa","Glp1r"
"2411","Mafa","Ins2"
"2412","Mafa","Nkx6-1"
"2413","Mafa","Nrf1"
"2414","Mafa","Pcsk1"
"2415","Mafa","Pcx"
"2416","Mafa","Pdx1"
"2417","Mafa","Slc2a2"
"2418","Mafb","Cd5l"
"2419","Mafb","Hoxa3"
"2420","Mafb","Mmp12"
"2421","Mafb","Nrf1"
"2422","Mafb","Pth"
"2423","Mafg","Nqo1"
"2424","Mafg","Nrf1"
"2425","Mafk","Hmox1"
"2426","Mafk","Nqo1"
"2427","Mafk","Nrf1"
"2428","Map3k7","Nfkb1"
"2429","Mapk1","Egr1"
"2430","Mapk14","Egr1"
"2431","Max","Atxn3"
"2432","Max","Bax"
"2433","Max","Cad"
"2434","Max","Ccnb1"
"2435","Max","Cebpd"
"2436","Max","Odc1"
"2437","Max","Trp53"
"2438","Maz","Clcnkb"
"2439","Maz","Htr1a"
"2440","Maz","Rag2"
"2441","Maz","Sp4"
"2442","Mbd1","Fgf2"
"2443","Mbd1","Htr2c"
"2444","Mbd2","Oprd1"
"2445","Mbd3","Cdk2"
"2446","Mcm3","Il4"
"2447","Mcm6","Cd40"
"2448","Mdm2","Trp53"
"2449","Mdm4","Trp53"
"2450","Mecp2","Aff1"
"2451","Mecp2","Ddc"
"2452","Mecp2","Dlk1"
"2453","Mecp2","Eya2"
"2454","Mecp2","Fkbp5"
"2455","Mecp2","Fxyd1"
"2456","Mecp2","Igfbp3"
"2457","Mecp2","Irak1"
"2458","Mecp2","Mobp"
"2459","Mecp2","Oprm1"
"2460","Mecp2","Per1"
"2461","Mecp2","Per2"
"2462","Mecp2","Plagl1"
"2463","Mecp2","Prodh"
"2464","Mecp2","S100a9"
"2465","Mecp2","Slc2a3"
"2466","Med1","Crabp1"
"2467","Med1","Fam89b"
"2468","Med1","Pparg"
"2469","Med23","Cd52"
"2470","Med23","Egr1"
"2471","Med23","Egr2"
"2472","Med6","Fabp4"
"2473","Med8","Fabp4"
"2474","Mef2a","Cox6a1"
"2475","Mef2a","Dpf3"
"2476","Mef2a","Mef2a"
"2477","Mef2a","Mmp10"
"2478","Mef2a","Nrf1"
"2479","Mef2a","Ppargc1a"
"2480","Mef2a","Slc2a4"
"2481","Mef2c","Ampd1"
"2482","Mef2c","Bglap"
"2483","Mef2c","Bglap2"
"2484","Mef2c","Calr"
"2485","Mef2c","Capn2"
"2486","Mef2c","Ckm"
"2487","Mef2c","Des"
"2488","Mef2c","Dlx5"
"2489","Mef2c","Dlx6"
"2490","Mef2c","Frzb"
"2491","Mef2c","Hand2"
"2492","Mef2c","Hdac4"
"2493","Mef2c","Il10"
"2494","Mef2c","Il1rn"
"2495","Mef2c","Jun"
"2496","Mef2c","Myh4"
"2497","Mef2c","Myh1"
"2498","Mef2c","Myog"
"2499","Mef2c","Myom1"
"2500","Mef2c","Myom2"
"2501","Mef2c","Myom3"
"2502","Mef2c","Myoz2"
"2503","Mef2c","Rgr"
"2504","Mef2c","Rho"
"2505","Mef2c","Runx2"
"2506","Mef2c","Sfrp2"
"2507","Mef2c","Socs2"
"2508","Mef2c","Sp7"
"2509","Mef2d","Atm"
"2510","Mef2d","Myh1"
"2511","Meis1","Pf4"
"2512","Meis1","Flt3"
"2513","Meis1","Krt19"
"2514","Meis1","Myog"
"2515","Meis1","Pax6"
"2516","Meis1","Ptch1"
"2517","Meis1","Tgfbr2"
"2518","Meis2","Cdh1"
"2519","Meis2","Cdkn2b"
"2520","Meis2","Egr2"
"2521","Meis2","Krt19"
"2522","Meis2","Pax6"
"2523","Meis2","Tgfbr2"
"2524","Men1","Axin2"
"2525","Men1","Ezh2"
"2526","Men1","Gbx2"
"2527","Men1","Gli1"
"2528","Men1","Hoxa9"
"2529","Men1","Jund"
"2530","Men1","Mafa"
"2531","Men1","Suv39h1"
"2532","Men1","Yap1"
"2533","Meox1","Nkx3-2"
"2534","Meox1","Pax3"
"2535","Meox1","Tbx18"
"2536","Meox1","Uncx"
"2537","Meox2","Myf5"
"2538","Mitf","Acp5"
"2539","Mitf","Best1"
"2540","Mitf","Cd40"
"2541","Mitf","Cdkn1a"
"2542","Mitf","Clcn7"
"2543","Mitf","Ctsk"
"2544","Mitf","Dcstamp"
"2545","Mitf","Dct"
"2546","Mitf","Dkk3"
"2547","Mitf","Fgf15"
"2548","Mitf","Fos"
"2549","Mitf","Gpr143"
"2550","Mitf","Irf4"
"2551","Mitf","Itga4"
"2552","Mitf","Met"
"2553","Mitf","Ngfr"
"2554","Mitf","Ostm1"
"2555","Mitf","Pax4"
"2556","Mitf","Pax6"
"2557","Mitf","Pik3r1"
"2558","Mitf","Pmel"
"2559","Mitf","Sdc1"
"2560","Mitf","Slc2a2"
"2561","Mitf","Slc45a2"
"2562","Mitf","Tbx2"
"2563","Mitf","Trpm1"
"2564","Mitf","Tyr"
"2565","Mitf","Tyrp1"
"2566","Mixl1","Gsc"
"2567","Mixl1","Kdr"
"2568","Mixl1","Pdgfra"
"2569","Mkl1","Edn1"
"2570","Mkl1","Id3"
"2571","Mkl1","Srf"
"2572","Mkl1","Tagln"
"2573","Mkx","Myod1"
"2574","Mkx","Scx"
"2575","Mkx","Tgfb2"
"2576","Mllt3","Hoxd4"
"2577","Mllt3","Scnn1a"
"2578","Mlxipl","Acaca"
"2579","Mlxipl","Acacb"
"2580","Mlxipl","Acc"
"2581","Mlxipl","Fas"
"2582","Mlxipl","Fasn"
"2583","Mlxipl","Gck"
"2584","Mlxipl","Gpam"
"2585","Mlxipl","Ins1"
"2586","Mlxipl","Ins2"
"2587","Mlxipl","Mafa"
"2588","Mlxipl","Mstn"
"2589","Mlxipl","Pdx1"
"2590","Mlxipl","Pklr"
"2591","Mlxipl","Scd1"
"2592","Mlxipl","Txnip"
"2593","Mmp9","Fos"
"2594","Mmp9","Jun"
"2595","Mnt","Ccnd2"
"2596","Mnt","Cdk4"
"2597","Msc","Gata4"
"2598","Msc","Gjd3"
"2599","Msx1","Atoh1"
"2600","Msx1","Bmp4"
"2601","Msx1","Cga"
"2602","Msx1","Ets1"
"2603","Msx1","Fgf3"
"2604","Msx1","Myocd"
"2605","Msx1","Pax3"
"2606","Msx1","Ptch1"
"2607","Msx1","Shh"
"2608","Msx1","Srf"
"2609","Msx1","Stra8"
"2610","Msx1","Tagln"
"2611","Msx2","Alpl"
"2612","Msx2","Atoh1"
"2613","Msx2","Neurod6"
"2614","Msx2","Bglap"
"2615","Msx2","Bglap2"
"2616","Msx2","Dkk1"
"2617","Msx2","Dlx2"
"2618","Msx2","Dlx5"
"2619","Msx2","Dspp"
"2620","Msx2","Enpp1"
"2621","Msx2","Ets1"
"2622","Msx2","Ihh"
"2623","Msx2","Lss"
"2624","Msx2","Mepe"
"2625","Msx2","Myocd"
"2626","Msx2","Pparg"
"2627","Msx2","Runx2"
"2628","Msx2","Sp7"
"2629","Msx2","Srf"
"2630","Msx2","Tagln"
"2631","Mta1","Cdkn1a"
"2632","Mta1","Clock"
"2633","Mta1","Pax5"
"2634","Mta1","Pten"
"2635","Mta1","Rnf144a"
"2636","Mta1","Six3"
"2637","Mta1","Timp2"
"2638","Mta1","Rrm2b"
"2639","Mta2","Fshr"
"2640","Mtf1","Dnmt1"
"2641","Mtf1","Ep300"
"2642","Mtf1","Mt1"
"2643","Mtf1","Pgf"
"2644","Mtf1","Selenow"
"2645","Mtf1","Slc39a10"
"2646","Mtf2","Cdkn2a"
"2647","Mtf2","Shh"
"2648","Mxd1","Bcl6"
"2649","Mxi1","Ift20"
"2650","Mxi1","Igfbp3"
"2651","Mxi1","Myc"
"2652","Myb","Anpep"
"2653","Myb","Cdkn1a"
"2654","Myb","Csf1r"
"2655","Myb","Csf3r"
"2656","Myb","Gstm2"
"2657","Myb","H2afz"
"2658","Myb","Igfbp5"
"2659","Myb","Kit"
"2660","Myb","Myc"
"2661","Myb","Nol3"
"2662","Myb","Ppm1a"
"2663","Myb","Prtn3"
"2664","Myb","Ptgs2"
"2665","Myb","Rag2"
"2666","Myb","Rara"
"2667","Myb","Rfx2"
